Modified:,2025,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,Exclude?,FTags,FTagOrder
15,Recollection,3,,,"When I left the monastery, I felt like a skinned cow (SN 12.63).",,Monastic life,Lay life,Similes,Vinaya,,,,,,,,,
15,Story,,,,Ajahn Chah scolds the monks for dreaming about lay life.,,Monastic life,Lay life,,,Work,Family,Commerce/economics,Renunciation,,,,,
15,Indirect quote,,6:14,8:42,"These Five Precepts are the basis for human existence. If people could only do this, never mind talking about enlightenment, we would have a world without much trouble.|Ajahn Chah",,Ajahn Chah,Five Precepts,Human,Liberation,Virtue,Intoxicants,Politics and society,,,,,Five Precepts,120
15,Extra tags,,,,,,Suffering,,,,,,,,,,,,
15,Edited audio,,,2:10,Chah2001_S15_F02.mp3,,,,,,,,,,,,,,
15,Indirect quote,,8:48,9:41,Mindfulness is a jewel. Having mindfulness is like being near to the Buddha or being near to God.|Ajahn Chah,,Ajahn Chah,Mindfulness,Buddha,God,Lay life,Suffering,,,,,,,
15,Indirect quote,,9:45,10:54,"We think that this is my family, this is my home village, this is my country, and others are [not]. That's just a delusion.|Ajahn Chah",,Ajahn Chah,Goodwill,Family,Community,Human,Birth,Ageing,Death,,,,Human,80
15,Extra tags,,,,,,Politics and society,Delusion,,,,,,,,,,,
15,Indirect quote,,11:14,12:08,Everybody worships knowledge. Not many people worship virtue.|Ajahn Chah at Insight Meditation Center,,Ajahn Chah,Learning,Science,Technology,,,,,,,,,
15,Extra tags,,,,,,Virtue,Insight Meditation Society,,,,,,,,,,,
15,Main fragment,r,0:13.5,,,,,,,,,,,,,,,Technology,80
15,Indirect quote,,12:39,,Is the boulder heavy? ... Is a lemon sour?|Ajahn Chah,,Ajahn Chah,Similes,Suffering,,Paul Breiter,,,,,,,,
15,Indirect quote,,13:38,,"If you see one monkey, you can understand the nature of monkeys.|Ajahn Chah",,Ajahn Chah,Similes,,,Lay life,Buddha,Recollection/Buddha,,,,,,
15,Quote,,,,"What are the benefits of lay life? We have more opportunities to apply the teaching, 'Monkeys are like that.'",,Lay life,Similes,,,,,,,,,,,
16,Reflection,,0:35,5:42,From idealism to the way it is.,,Idealism,Equanimity,,,Culture/Thailand,Culture/West,Suffering,Delusion,Aversion,,,Idealism,130
16,Story,,,,A Thai monk's perspective on worldly stupidity.,,Culture/Thailand,Military,Aversion,Delusion,Equanimity,,,,,,,,
16,Quote,,,,Someone with that kind of pure presence is really a mirror.,,Ajahn Chah,Personal presence,Teaching Dhamma,,,,,,,,,,
16,Recollection,3,5:44,9:16,I was the first Westerner at Wat Pah Pong.,,Wat Pah Pong,History/Western Buddhist monasticism,,,Military,Culture/Thailand,Aversion,Rains retreat,Types of monks,,,,
16,Recollection,3o,8:58,,"""When I went to stay with Luang Por Chah, he said, 'Don't read anything.'""",,Learning,,,,Abhidhamma,Rains retreat,Meditation,,,,,,
16,Recollection,3,9:53,,"""His way of teaching was direct....He would use the essential teaching of the Buddha, the Four Noble Truths.""",,Teaching Dhamma,Four Noble Truths,,,Noble Truth of Suffering,Human,Culture/Thailand,Ageing,Sickness,,,Four Noble Truths,90
16,Extra tags,,,,,,,,,,Death,Spiritual traditions,Self-identity view,,,,,,
16,Indirect quote,,,,It's the suffering that awakens you.|Ajahn Chah,,Ajahn Chah,Suffering,Noble Truth of Suffering,Liberation,,,,,,,,,
16,Story,,12:27,,"""Sumedho, Wat Pah Pong, is it suffering?""",,Wat Pah Pong,Suffering,,,Lunar observance days,Work,Monastic crafts,Aversion,Cleanliness,,,,
16,Quote,,,,"To want something that's not present, something you don't have, is suffering.",,Craving,Suffering,Cause of Suffering,,Culture/Natural environment,Saṅgha,Mutual lay/Saṅgha support,Culture/West,,,,,
16,Reflection,3,18:27,19:26.5,"""It wasn't just suffering that Luang Por [Chah] was pointing to, but also non-suffering.""",,Suffering,Cessation of Suffering,,,Relinquishment,Clinging,Knowing itself,,,,,Cessation of Suffering,70
16,Quote,o,19:25,,"When I saw Luang Por Chah when he had his stroke, I felt an almost unbearable sense of grief and loss. Then I remembered, 'This is the way it is.'",,Sickness,Grief,Equanimity,,Faith,Aversion,Relinquishment,,,,,,
17,Other,,0:08,2:20,[Ajahn Amaro](teacher:) introduces Ajahn Mahaprasert and Ajahn Sundarā.,AA,Ajahn Mahā Prasert,Ajahn Sundarā,,,Wat Pah Pong,Wat Tam Saeng Pet,Learning,Abhayagiri,Spirit Rock,,,,
17,Reflection,3,2:51,,"""My life has been hugely impacted by Ajahn Chah, his teachings, and the spiritual family he introduced me to.""",,Gratitude,Teaching Dhamma,Saṅgha,,Happiness,Teachers,Learning,Respect for elders,Meditation retreats,,,,
17,Extra tags,,,,,,,,,,Body scanning,Conceit,Ajahn Sumedho,Goodwill,Humility,,,,
17,Extra tags,,,,,,,,,,Mentoring,,,,,,,,
17,Story,,,,Ajahn Chah sniffs around like a dog.,,Ajahn Chah,Kittisaro,Similes,Humor,Body scanning,Mindfulness of breathing,,,,,,,
17,Quote,,,,He gave me a practice path that goes on and on to this day.,,Ajahn Chah,Kittisaro,Eightfold Path,Gratitude,,,,,,,,,
18,Other,,0:00,0:19,Ajahn Mahā Prasert greets the other Ajahns.,AMahaprasert,Thai audio,,,,,,,,,Yes,,,
18,Reflection,3,0:32,3:35,Spiritual food has been carried from Thailand to the United States by the students of Ajahn Chah.,,Teaching Dhamma,Culture/Thailand,Culture/West,Ajahn Chah lineage,Wat Pah Pong,Commerce/economics,Gratitude,Happiness,,,,,
18,Quote,,,,Gratitude is the best of the goodness of the heart of the people.,,Gratitude,,,,,,,,,,,,
18,Reflection,3,3:37,,How I met Ajahn Chah.,,,,,,Mutual lay/Saṅgha support,Generosity,Monasteries,Wat Pah Pong,Happiness,,,,
18,Extra tags,,,,,,,,,,Teaching Dhamma,Merit,Joseph Kappel,Wat Pah Nanachat,,,,,
18,Simile,,,,of the dusty road.,,Similes,Heart/mind,,,,,,,,,,,
18,Recollection,,9:57,,Ajahn Vitoon's teachings about the causes of happiness.,,Ajahn Vitoon,Happiness,Conditionality,,Wat Tam Saeng Pet,Vinaya,Devotion to wakefulness,Chanting,Almsround,,,,
18,Extra tags,,,,,,,,,,Concentration,Mindfulness,Mindfulness of breathing,Discernment,,,,,
19,Reflection,3,0:00,,My contact with Ajahn Chah is through meeting Ajahn Sumedho.,,Ajahn Sundarā,Ajahn Sumedho,,,Faith,Monastic life,,,,,,,
19,Story,,2:39,,Ajahn Chah tells a novice to catch a chicken.,,Animal,Humor,,,,,,,,,,,
19,Story,,4:22,8:33,Ajahn Sundarā stays with a nun who lived at Wat Pah Pong with Ajahn Chah.,,Ajahn Sundarā,Mae Chee,Wat Pah Pong,,,,,,,,,Mae Chee,70
19,Story,,,,The first nun at Wat Pah Pong.,,Wat Pah Pong,Mae Chee,Artistic expression,Determination,Ajahn Chah,Sequence of training,Eight Precepts,,,,,,
19,Story,,,,The Wat Pah Pong nuns go pindapat.,,Wat Pah Pong,Mae Chee,Almsround,Ajahn Chah,,,,,,,,,
19,Indirect quote,u,,,"""Does anyone find having nuns around difficult?"" – ""Yes."" – ""Well, you can go then.""|Ajahn Chah",,Ajahn Chah,Wat Pah Pong,Pāṭimokkha,Mae Chee,Women in Buddhism,,,,,,,,
19,Story,,,,"A woman brings only enough food for the monks, so Ajahn Chah asks the nuns to chant the blessing.",,Generosity,Mutual lay/Saṅgha support,Ajahn Chah,Mae Chee,Chanting,Fierce/direct teaching,,,,,,,
19,Note,,,,[Stillness Flowing Chapter 9](Stillness Flowing p. 551) contains more information about the Wat Pah Pong mae chees at the time of Ajahn Chah.,,,,,,,,,,,,,,
19,Reflection,3o,8:32,,Ajahn Chah's inner freedom.,,Liberation,Courage,Conventions,Unconditioned,Teaching Dhamma,Dhamma books,Personal presence,,,,,,
19,Reflection,3,9:44,,The confidence to be totally yourself.,,Faith,Self-reliance,,,Gratitude,Ajahn Chah lineage,Ajahn Sumedho,Teaching Dhamma,Aversion,,,,
19,Story,,11:32,14:57,Half a million people attend Ajahn Chah's funeral.,,Funerals,Ajahn Sundarā,,,Food,Free distribution,Meditation,Stupas/monuments,Chanting,,,,
19,Quote,,,,The heart of [Ajahn Chah's] teaching is the ability to bring people together.,,Ajahn Chah,Teaching Dhamma,Saṅgha,Community,,,,,,,,,
19,Story,,,,The cremation pyre catches fire and number 16 wins the lottery.,,Ajahn Chah,Funerals,Stupas/monuments,Humor,,,,,,,,,
20,,,0:15,,How did Ajahn Chah relate to the lay community around him and tailor the Dharma to their own circumstances?,ASumedho;Thanissara,Lay life,Mutual lay/Saṅgha support,,,,,,,,,,Lay life,120
20,Edited audio,,,4:09,Chah2001_S20_F01.mp3,,,,,,,,,,,,,,
20,Story,,,,Thai villagers tell Ajahn Sumedho that they never understood Buddhism until they met Luang Por Chah.,ASumedho,Culture/Thailand,Ajahn Chah,Ajahn Sumedho,Hearing the true Dhamma,Monastic life,Generosity,Meditation,Community,Family,,,,
20,Extra tags,,,,,,,Mindfulness,,,,,,,,,,,
20,Quote,,,,He didn't respond to the external cues but went to the heart and grabbed you in that way.,Thanissara,Ajahn Chah,Teaching Dhamma,Conventions,Fierce/direct teaching,Not-self,,,,,,,,
20,,,4:56,,Did Ajahn Chah pass his teaching style to you or do you use your own separate style?,ASumedho;PBreiter,Personality,,,,,,,,,,,,
20,Fragment,r,1:49.5,5:39.5,,,,,,,,,,,,,,,
20,Story,,,,"Ajahn Sumedho, first abbot of Wat Pah Nanachat.",ASumedho,Ajahn Sumedho,Abbot,Wat Pah Nanachat,Sequence of training,Culture/West,Ajahn Chah,Joseph Kappel,,Aversion,,,Wat Pah Nanachat,180
20,Extra tags,,,,,,Suffering,Guilt/shame/inadequacy,Humor,,,,,,,,,,
20,Quote,,,,The special thing about Luang Por Chah was that he was at ease and completely himself.,ASumedho,Ajahn Sumedho,Ajahn Chah,Contentment,Personality,,,,,,,,,
20,Response,,,,"""The elements are there, but different teachers are expressing them in a living way.""",PBreiter,Ajahn Chah,Teaching Dhamma,,,,,,,,,,,
21,Reflection,3,0:05,1:09,In the Vinaya (monastic discipline) there's no role of abbot.,AA,Vinaya,Abbot,Saṅgha decision making,,Respect,Confession,,,,,,,
21,,,1:12,3:37,How are conflicts between [audio unclear] resolved?,AP;AA,Conflict,Monastic life,,,Admonishment/feedback,,,,,,,,
22,Comment,3,0:19,0:57,The vicar Christopher Boxley is still an avid supporter of Chithurst.,AA,Christianity,,,,Ajahn Sucitto,,,,,,,,
22,,,1:00,1:28,I noticed a monk cutting a tree [in _[The Buddha Comes to Sussex](https://www.youtube.com/watch?v=-K_AFgRgRu4)_]. Isn't that against the Pāṭimokkha?,AA,Pāṭimokkha,Vinaya,,,,,,,,,,,
22,Question,,1:31,,How is the relationship between Chithurst Monastery and the local community now? What about other branch monasteries?,AA,Community,Western Ajahn Chah monasteries,,,Conflict,Vinaya,Almsround,Goodwill,Tudong,,,,
22,Story,s,4:00,,about the people who criticized Chithurst Monastery in the early days.,JKappel;AA,Conflict,,,,Ajahn Sumedho,Ajahn Anando,Culture/West,Communal harmony,,,,,
22,,,7:27,8:10,What about the relationship with the evangelical [in _[The Buddha Comes to Sussex](https://www.youtube.com/watch?v=-K_AFgRgRu4)_]?,AA,Christianity,,,,,,,,,,,,
22,,,8:13,8:52,How many nuns are in the [community]?,ASundara,Sīladharā,,,,,,,,,,,,
22,,,8:57,,Everything that's placed in your bowl... [audio unclear]?,ASundara;AA,Almsfood,,,,Killing,Eating after noon,Medicinal requisites,,,Yes,,,
23,Chanting,,0:05,,Morning Chanting,AP,Chanting,Three Refuges,,,,,,,,,,,
23,Reference,,,,Chanting Book p. 2,,,,,,,,,,,,,,
24,Other,,0:12,1:38,[Ajahn Amaro](teacher:) explains the structure of the second day.,AA,,,,,,,,,,,,,
24,Guided meditation,,1:53,,,ASundara,Meditation,,,,Posture/Sitting,Body scanning,Mindfulness of breathing,Present moment awareness,,,,,
25,Other,,0:02,0:30,Introduction to the reading by [Ajahn Amaro](teacher:).,AA,Joseph Kappel,,,,,,,,,,,,
25,Reflection,3,0:36,,Context of the reading: walking into Wat Pah Pong.,JKappel,,,,,Joseph Kappel,Wat Pah Pong,Culture/Natural environment,Ajahn Sumedho,Wat Pah Nanachat,,,,
25,Extra tags,,,,,,,,,,Lodging,Posture/Walking,Dōgen,Ajahn Amaro,,,,,
25,Teaching,3,5:56,,"""Learning to Listen.""",AChah,Learning,Hearing the true Dhamma,,,Present moment awareness,Teaching Dhamma,Questions,Buddha,Continuity of mindfulness,,,,
25,Extra tags,,,,,,,,,,Unconditioned,,,,,,,,
25,Read by,0,,,Translated and read by {teachers}.,JKappel,,,,,,,,,,,,,
25,Translated by,0,,,,JKappel,,,,,,,,,,,,,
26,Other,,0:02,1:34,[Ajahn Amaro](teacher:) introduces Jack Kornfield.,AA,Jack Kornfield,,,,,,,,,,,,
26,Story,,1:49,,Ajahn Sumedho meets Jack Kornfield.,ASumedho,Jack Kornfield,Ajahn Sumedho,,,Wat Pah Pong,Insight Meditation Society,Judgementalism,,,,,,
26,Story,,,,Ajahn Sumedho stays on Pupek Mountain.,,Ajahn Sumedho,Seclusion,Suffering,Aversion,Sickness,Self-pity,Mindfulness of breathing,Robes,Humor,,,,
26,Extra tags,,,,,,Gratitude,,,,,,,,,,,,
26,Reflection,3,9:37,,Ajahn Sumedho has been so important in my life.,,Ajahn Sumedho,Jack Kornfield,Gratitude,,Wat Pah Pong,Monastic life,Teaching Dhamma,,,,,,
26,Simile,,,,Ajahn Sumedho explains Ajahn Chah's jazz.,,Ajahn Sumedho,Ajahn Chah,Similes,,,,,,,,,,
26,Story,,11:50,,Ajahn Chah visits Massachusetts.,,Culture/West,,,,Joseph Kappel,Ajahn Buddhadāsa,Culture/Natural environment,,,,,,
26,Quote,0,13:46,14:33,"""The old people need Dhamma too."" — [Jack Kornfield](teacher:) imagining Ajahn Chah.",,Ageing,Culture/West,,,,,,,,,,,
26,Indirect quote,,15:09,,I hope you're not afraid of suffering.|Ajahn Chah,,Ajahn Chah,Jack Kornfield,Suffering,Fear,Wat Pah Pong,Ghost,Monastic life,Liberation,,,,,
26,Reflection,3,17:26,,Wat Pah Pong: A place of dignity and surrender.,,Wat Pah Pong,Dignity,Perception of a samaṇa,Relinquishment,Cleanliness,Conflict,Military,Suffering,Respect,,,Wat Pah Pong,70
26,Extra tags,,,,,,,,,,Virtue,Almsround,Pain,Chanting,Monastic crafts,,,,
26,Extra tags,,,,,,,,,,Bowing,,,,,,,,
26,Quote,,,,An island of sanity in a sea of madness.,,Wat Pah Pong,Three Refuges,Conflict,Military,,,,,,,,,
26,Indirect quote,,,,Everything you do in your life in this monastery is a chance to awaken.|Ajahn Chah,,Ajahn Chah,Wat Pah Pong,Liberation,Continuity of mindfulness,,,,,,,,,
26,Indirect quote,,23:14,,This is as cold as it gets.|Ajahn Chah,,Ajahn Chah,Jack Kornfield,Wat Tam Saeng Pet,Culture/Natural environment,Almsround,Mentoring,Suffering,Teaching Dhamma,Sickness,,,,
26,Extra tags,,,,,,,,,,Fierce/direct teaching,Humor,Relinquishment,,,,,,
26,Story,,25:58,,Dump your money in the river.,,Conceit,Commerce/economics,Fierce/direct teaching,Truth,Compassion,,,,,,,,
26,Extra tags,,,,,,Humor,,,,,,,,,,,,
26,Story,,27:55,,An elderly English Buddhist asks about Buddhist psychology and Abhidhamma.,,Abhidhamma,,,,Similes,Humor,Fierce/direct teaching,,,,,,
26,Story,,28:44,29:45,Ajahn Chah suffers on tudong.,,Suffering,Tudong,,,Ardency,Meditation,Sickness,Patience,,,,,
26,Story,o,29:44,31:54,"Ajahn Chah to Jack Kornfield, ""Did I heal her?""",,Jack Kornfield,Sickness,Health,Protective chants,Wat Pah Pong,Truth,,,,,,,
26,Extra tags,,,,,,Teaching Dhamma,,,,,,,,,,,,
26,Story,,33:04,,Ajahn Chah introduces Western monks like the Seven Dwarfs.,,Humor,Monastic life,,,,,,,,,,,
26,Story,,33:33,,"""It's like a big hospital....I hope you get well soon.""",,Humor,,,,Insight Meditation Society,Meditation retreats,Ardency,Posture/Walking,,,,,
26,Quote,,34:23,,He just accepted life on its own terms from this place in the center.,,Equanimity,Truth,Dignity,,Present moment awareness,Knowledge and vision,Relinquishment,,,,,,
26,Indirect quote,,35:02,,"The Eightfold Path is here within us. Two eyes, two ears, two nostrils, a tongue, and a body.|Ajahn Chah",,Ajahn Chah,Eightfold Path,Sense bases,,Heart/mind,Buddha,Dhamma,Four Noble Truths,,,,,
26,Indirect quote,,36:06,37:28,Look at others 10% of the time and look at yourself 90%; that's about the right measure.|Ajahn Chah,,Ajahn Chah,Judgementalism,Admonishment/feedback,Discernment,Idealism,Conventions,Heart/mind,Vinaya,,,,Judgementalism,70
26,Story,,,,Ajahn Chah's teacher eats sloppily.,,Ajahn Chah,Teachers,Food,Vinaya,Suffering,,,,,,,,
26,Story,o,37:27,,Jack Kornfield ask Ajahn Chah for permission to leave Wat Pah Pong.,,Jack Kornfield,Monastic life,Wat Pah Pong,,Culture/Other Theravāda traditions,Seclusion,Meditation,Work,Teachers,,,,
26,Extra tags,,,,,,,,,,Liberation,,,,,,,,
26,Quote,,,,"If I look like the Buddha to you, then you'll still thing the Buddha is out here somewhere.|Ajahn Chah",,Ajahn Chah,Buddha,Conventions,Liberation,,,,,,,,,
26,Teaching,0,39:50,41:07,Taking the one seat—meditation teachings from Ajahn Chah.||Recollected by {teachers}.,,Sense bases,Impermanence,Mindfulness,,Clinging,Liberation,Meditation/Unusual experiences,Direct experience,,,,,
26,Recollection,3,41:09,,He encouraged people to let go in so many different ways.,,Relinquishment,Teachers,Views,Eightfold Path,Idle chatter,Seclusion,Aversion,Ghost,Fear,,,Relinquishment,100
26,Extra tags,,,,,,,,,,Restlessness and worry,Sense bases,Direct experience,Liberation,,,,,
26,Story,,,,Sit in the middle of your anger.,,Jack Kornfield,Aversion,Ajahn Chah,,Robes,Lodging,Direct experience,,,,,,
26,Story,,,,Walk backwards in the forest in the middle of the night.,,Jack Kornfield,Sloth and torpor,Ajahn Chah,Posture/Walking,Culture/Natural environment,Fear,,,,,,,
26,Indirect quote,,43:51,,"After listening to Jack Kornfield's adventures, Ajahn Chah responds,|Something else to let go of, isn't it?|",,Ajahn Chah,Jack Kornfield,Travel,Culture/Other Theravāda traditions,Meditation retreats,Concentration,Abhidhamma,Ajahn Jumnien,Liberation,,,,
26,Extra tags,,,,,,Relinquishment,,,,Clinging,Suffering,,,,,,,
26,Reflection,3,45:26,,What is your place of suffering? What would the Buddha be like in the face of that?,,Suffering,Buddha,,,Relinquishment,Truth,Dignity,Discernment,Mindfulness of body,,,,
26,Extra tags,,,,,,,,,,Compassion,Liberation,,,,,,,
26,Reflection,3,47:41,,What does not suffering mean?,,Suffering,Cessation of Suffering,,,Judgementalism,Politics and society,Discrimination,Environment,Discernment,,,,
26,Extra tags,,,,,,,,,,Compassion,Human,Buddha,Proliferation,Relinquishment,,,,
26,Indirect quote,,,,"We human beings are constantly in combat, at war to escape the fact of being limited by so many circumstances that we can't control...""|Ajahn Chah",,Ajahn Chah,Human,Conflict,Characteristics of existence,Suffering,,,,,,,,
26,Indirect quote,,,,Doubts are natural.|Ajahn Chah,,Ajahn Chah,Doubt,Naturalness,Impermanence,Not-self,Liberation,,,,,,,
26,Indirect quote,,,,The desire mind is like children.|Ajahn Chah,,Ajahn Chah,Desire,Similes,,,,,,,,,,
26,Story,,,,"""Scary ride, wasn't it?""",,Jack Kornfield,Thai Ajahn Chah monasteries,Fear,Ajahn Chah,Death,,,,,,,,
26,Reflection,3,52:36,,The compassion that came because he didn't want anything from anybody.,,Compassion,Dispassion,,,Relinquishment,Tranquility,Teaching Dhamma,,,,,,
26,Indirect quote,,52:59,54:18,What is the Buddha?|Ajahn Chah,,Ajahn Chah,Buddha,,,Three Refuges,Knowledge and vision,Unconditioned,Recollection/Dhamma,Liberation,,,Buddha,100
26,Reflection,3,54:23,,Ajahn Chah changed my life.,,Jack Kornfield,Gratitude,,,Human,Happiness,Liberation,,,,,,
26,Indirect quote,,55:37,,"The mind, the heart, will become still in any surroundings, like a clear forest pool...|Ajahn Chah",,Ajahn Chah,Heart/mind,Tranquility,Similes,Mindfulness,Naturalness,Knowledge and vision,Happiness,Buddha,,,,
28,Other,,0:08,4:20,"[Ajahn Amaro](teacher:) introduces Kittisaro, Ṭhānissarā, and Paul Breiter.",AA,Kittisaro,Ṭhānissarā,Paul Breiter,,Sutta,Ajahn Amaro,Recreation/leisure/sport,Learning,Ajahn Sumedho,,,,
28,Extra tags,,,,,,,,,,History/Western Buddhist monasticism,Disrobing,Zen,Vajrayāna,,,,,
28,Reference,,,,[Being Dharma](),,,,,,,,,,,,,,
28,Reflection,3,4:28,,Did Ajahn Chah train Thais and Westerners differently?,,Culture/West,Culture/Thailand,Monastic life,,Jack Kornfield,Teaching Dhamma,Suffering,Compassion,,,,,
28,Recollection,3,,,"In my contact with Ajahn Chah, he tended to be very loving and very kind.",,Kittisaro,Goodwill,Compassion,,,,,,,,,,
28,Story,,7:18,,Kittisaro's parents visit Wat Pah Pong.,,Kittisaro,Parents,Wat Pah Pong,,Culture/West,Learning,Monastic life,Renunciation,Fear,,,,
28,Extra tags,,,,,,,,,,Cults,Children,Ordination,Compassion,,,,,
28,Indirect quote,,,,Wanting your parents to understand is suffering.|Ajahn Sumedho,,Ajahn Sumedho,Family,Monastic life,Suffering,,,,,,,,,
28,Indirect quote,,,,"The Communists you really need to be concerned about, the ones who can really hurt you, are the ones who hide inside your own heart.|Ajahn Chah",,Ajahn Chah,Politics and society,Unwholesome Roots,,,,,,,,,,
28,Story,s,15:27,25:34,The Chipmunk Story and The Donkey Story.,,Kittisaro,Depression,Humor,Similes,Recreation/leisure/sport,Perfectionism,Meditation,Thai Ajahn Chah monasteries,Sickness,,,Humor,100
28,Extra tags,,,,,,,,,,Animal,Learning,Health care,Self-identity view,Joseph Kappel,,,,
28,Extra tags,,,,,,,,,,Compassion,Energy,Right Effort,Equanimity,Lawfulness,,,,
29,Reflection,3,0:03,,Ajahn Chah often said that Thai people and Western people are not different.,,Culture/Thailand,Culture/West,,,,,,,,,,,
29,Story,,2:12,,"""This is Ajahn Varapañño.""",,Paul Breiter,Translation,,,Meditation,Ardency,Monastic life,Humor,Goodwill,,,,
29,Indirect quote,,4:46,,"You've been studying your whole lives, and what good has it done you?|Ajahn Chah",,Culture/West,Learning,,,,,,,,,,,
29,Recollection,,6:10,7:24,"""What's the hurry to become a monk?""",,Sequence of training,Ordination,Paul Breiter,Pace of life,Novices,,,,,,,,
29,Story,,7:26,8:22,Vegetarian food at Wat Pah Pong.,,Vegetarianism,Wat Pah Pong,,,Culture/Thailand,,,,,,,,
29,Story,,8:37,,Paul Breiter's parents visit Wat Pah Pong.,,Paul Breiter,Family,Wat Pah Pong,,Sloth and torpor,Fierce/direct teaching,,,,,,,
29,Story,s,12:00,,on almsround with Ajahn Chah.,,Almsround,Paul Breiter,,,,,,,,,,,
29,Indirect quote,,,,"Good morning, Mr. Dum.|Ajahn Chah",,Ajahn Chah,Language,,,,,,,,,,,
29,Indirect quote,,,,I'm going to disrobe. I want you to find me a nice girl.|Ajahn Chah,,Ajahn Chah,Ajahn Sinuan,Respect for elders,Wat Pah Pong,Thai Ajahn Chah monasteries,Humor,Unwholesome Roots,,,,,,
29,Reflection,,17:35,,Ajahn Chah was unique in his way of taking care of people.,,Compassion,Monastic life,Mentoring,,,,,,,,,,
30,Reflection,3,0:09,,How much Ajahn Chah affected our lives.,,,,,,Culture/West,,,,,,,,
30,Reflection,3,0:41,,"I was the first Westerner, so he gave me an enormous amout of attention for the first two or three years.",,History/Western Buddhist monasticism,Ajahn Sumedho,Mentoring,,Ajahn Mahā Amorn,Other Thai Forest teachers,Pāṭimokkha,Conceit,Paul Breiter,,,,
30,Extra tags,,,,,,,,,,Truth,Compassion,Humor,,,,,,
30,Story,,,,Venerable Varapañño chants the Pāṭimokkha better than Ajahn Sumedho.,,Paul Breiter,Pāṭimokkha,Ajahn Sumedho,Ajahn Chah,Competitiveness,Conceit,Jealousy,,,,,,
30,Note,,,,The story that Ajahn Sumedho didn't tell is probably told in Stillness Flowing p. 189.,,,,,,,,,,,,,,
30,Comment,,8:23,9:05,Even the monastic life can be competitive.,,Monastic life,Competitiveness,,,Posture/Sitting,Wat Pah Nanachat,Culture/West,Conceit,,Yes,,,
30,Reflection,3,9:17,13:35,"When I first went there, the town monks were very critical of Ajahn Chah.",,Forest versus city monks,Wat Pah Pong,Aversion,,Ajahn Sumedho,Rains retreat,Asking forgiveness ceremony,Jealousy,History/Thai Buddhism,,,,
30,Extra tags,,,,,,,,,,Thai sects,Ajahn Mun,,,,,,,
30,Story,,13:38,,Ajahn Chah orders Ajahn Sumedho to stay in England for five years.,,Ajahn Sumedho,History/Western Buddhist monasticism,,,Determination,,,,,,,,
30,Story,,,,The Kaṭhina that Ajahn Sumedho didn't want to attend.,,Kaṭhina,Ajahn Sumedho,,,Thai Ajahn Chah monasteries,Harsh speech,,,,,,,
30,Comment,,16:00,,Ajahn Chah is now mutually admired by both sects.,,Thai sects,Respect,Culture/Thailand,,Funerals,Perception of a samaṇa,,,,,,,
30,Reflection,3,17:08,,Qualities of Ajahn Chah's speech.,,Right Speech,,,,Malicious speech,Thai sects,Fierce/direct teaching,Trust,Humor,,,,
30,Extra tags,,,,,,,,,,Goodwill,Present moment awareness,,,,,,,
30,Quote,,18:13,18:48,Luang Por Chah always allowed margins for differences and for practice.,,Conventions,Monastic life,,,Western Ajahn Chah monasteries,Attachment to precepts and practices,,,,,,,
31,,,0:14,2:37,Why was Ajahn Chah not allowed to ordain monks and ostracized?,ASumedho,Ordination,,,,History/Thai Buddhism,Monastic titles,Ajahn Sumedho,Saṅgha,,,,,
31,,,2:55.5,5:54,Why did Ajahn Chah found Wat Pah Pong? [Inaudible question removed],AA,Wat Pah Pong,History/Thai Buddhism,,,Tudong,Teaching Dhamma,Personal presence,Seclusion,Compassion,,,Wat Pah Pong,150
31,Extra tags,,,,,,,,,,Family,Mutual lay/Saṅgha support,,,,,,,
31,Story,,,,The first Rains Retreat with Ajahn Chah.,,Ajahn Chah,Rains retreat,Devotion to wakefulness,,,,,,,,,,
31,,2,6:00,,related to age and ordination (audio unclear).,ASumedho,Ordination,Older monks,,,Culture/Thailand,,Meditation,Mae Chee,Relationships,,,,
31,Extra tags,,,,,,,,,,Liberation,Culture/West,,,,,,,
31,Story,,,,A doctor ordains later in life.,AA,Health care,Ordination,Older monks,Relationships,,,,,,,,,
31,Story,,10:28,11:32,A hit man hired to kill Ajahn Chah ordains instead.,AA,Crime,Killing,Ordination,,Older monks,,,,,,,,
31,Recollection,3,12:07,12:30,Teachings hanging in the trees at Wat Pay Pong.,AA,Wat Pah Pong,Culture/Natural environment,Teaching Dhamma,,,,,,,Yes,,,
32,Indirect quote,,1:40,3:03,"Don't you say that so lightly–old age, sickness, and death.|Ajahn Chah",JKornfield,Ajahn Chah,Sickness,Ageing,Death,Health care,,,,,,,Ageing,80
32,Story,,3:20,8:33,Ajahn Chah visits Seattle.,JKappel,,,,,Joseph Kappel,Family,Paul Breiter,,,,,,
32,Story,,,,Venerable Pabakkaro's grandmother hugs him at the airport.,,Joseph Kappel,Family,Monastic life,Vinaya,Ajahn Chah,,,,,,,,
32,Story,,,,Ajahn Chah visits Mount Ranier.,,Ajahn Chah,Culture/Natural environment,,,,,,,,,,,
32,Reflection,3,8:41,18:55,Ajahn Chah's illness: his last teaching.,PBreiter,Sickness,Teaching Dhamma,,,Paul Breiter,Health care,Grief,Ajahn Pasanno,Respect for elders,,,,
