Modified:,2025,,,,,,,,,,,,,,,,,,,
5,Extra tags,,,,,,,,,,,,,,,,,,Personality,100
5,Recollection,,,,,"On the surface, Ajahn Liem appears disinterested in the human condition.",Ajahn Liem,Wat Pah Pong,Personality,Generosity,Leadership,,,,,,,,,
5,Recollection,,,,,"Ajahn Chah could be very forceful, but the bigger picture was compassion.",Ajahn Chah,Fierce/direct teaching,Compassion,,,,,,,,,,,
5,Indirect quote,u,,,,"""What is the mind of an enlightened being like?"" — ""Only compassion""|Ajahn Mahā Boowa",Ajahn Mahā Boowa,Arahant,Fierce/direct teaching,Wat Pah Nanachat,Compassion,,,,,,,,,
5,Sutta,,,,,"AN 4.243: 'But Ānanda, since when has Anuruddha been involved in disciplinary issues in the midst of the Saṅgha?'",Buddha/Biography,Great disciples,Conflict,Personality,,,,,,,,,,
5,,,33:59,39:22,,"It seems that suffering in the lives of many people, my own included, comes from feeling unworthy or unlovable. Would you have any thoughts on why so many people feel that way and what will help to let go of this feeling? Thank you!",Guilt/shame/inadequacy,,,,Culture/West,Christianity,Goodwill,Competitiveness,,,Yes,,,
5,,,39:33,,,It was such a joy to hear Khun Debbie give a Dhamma talk at the retreat along with the monastics. She is a jewel. Actually you all are…(triple gem). Thank you.,Gratitude,Debbie Stamp,Teaching Dhamma,,,,,,,,,,,
5,,,40:02,43:42,,"Perception can be very slippery. I experience it as a veil, view, filter, or lens that colors a situation. The traditional Buddhist teaching of, 'tinted glasses' and 'bowls of water,' is very helpful. However, if identification is strong, I won't see it. Do you have suggestions for how to see through perception? How to know when it is coloring my world view?",Perception,Self-identity view,Delusion,,Nature of mind,Four Noble Truths,Aggregates,,,,Yes,,Perception,150
5,Sutta,,,,,"MN 44: ""Conjoined not disjoined.""",,,,,,,,,,,,,,
5,,,43:52,46:46,,What is the difference between directed thought and verbal fabrication? Thank you for showing us patience.,Directed thought and evaluation,Volitional formations,,,Mindfulness of breathing,Heart/mind,Feeling,Perception,,,Yes,,,
5,Sutta,,,,,MN 44,,,,,,,,,,,,,,
5,,,46:54,52:00,,"Thank you so very much for your very compassionate, clear, and useful teachings. Can you please talk a little bit about dependent origination so that we may put an end to the causes of suffering? Thank you again for your compassionate teachings and humor. We appreciate you and the rest of the Sangha!",Gratitude,Dependent origination,Cessation of Suffering,,Conditionality,Suffering,Cause of Suffering,,,,Yes,,,
5,Story,,,,,Ajahn Pasanno writes a term paper on dependent origination at university.,Ajahn Pasanno,Dependent origination,,,,,,,,,,,,
5,Indirect quote,,,,,"When you're falling down from a tree, you don't have to count the branches. You just have to know that when you hit the bottom, it's going to hurt.|Ajahn Chah",Ajahn Chah,Dependent origination,Suffering,,,,,,,,,,,
5,,,52:10,54:54,,"How can one investigate without getting the mind too active? I find that when I try to investigate or reflect, my mind gets so active that I find myself getting caught up in it. Thank you.",Investigation of states,Recollection,Proliferation,,Clear comprehension,Faith,Noble Truth of Suffering,Conditionality,Impermanence,,Yes,,Investigation of states,100
5,,n,55:03,,,Are the teachings being recorded? What happened to the usual football game? Do you know?,,,,,,,,,,,,,,
5,,,55:45,,,"This is a comment to say thank you to the whole Sangha, really, for your interest in practice. We were doing walking meditation and there was such a contrast between the cars driving through and the walking practice. Usually, I feel more alone in practice. It feels so good not to be the odd one out. You guys almost made me cry with sweeping the walking paths yesterday. Thank you Sangha.",Gratitude,Posture/Walking,Spiritual friendship,,,,,,,,,,,
5,,,56:46,57:45,,I once heard a Tibetan teacher say 'the Dharma is one.' Can the Dhamma mean phenomena in general or am I just misunderstanding?,,Dhamma,,,Pāli,,,,,,Yes,,Dhamma,100
5,,,57:55,,,"My body does not physically handle sitting or stationary positions for long periods of time. I would like to do more walking meditation. Walking has a lot more distractions. Can you give some specifics on where to put my focus? Rise and fall of breath, feet, skeleton moving? Where to look, etc. Is it possible to achieve the same level of calmness, concentration and insights when the body is moving and you cannot close the eyes or keep focus on one spot?",Posture/Walking,Proliferation,Calming meditation,Insight meditation,,,,,,,,,,
5,,,63:57,,,"Was the fire sermon a 'teaching moment' of hyperbole? I love to take photographs, for example, and it helps me engage much more deeply with the world outside my skull. And it fills me with rapture, compassion, and joy! Does the Buddha's recipe for liberation truly entail cutting off this experience of beauty? Where's the Theravada equivalent to the Zen 'suchness' —the awe of life and its ephemerality? Thank you!",Dispassion,Impermanence,Suchness,Recreation/leisure/sport,,,,,,,,,,
5,Extra tags,,,,,,Liberation,Compassion,Happiness,Beauty,,,,,,,,,,
5,Sutta,,,,,SN 35.28: Ādittapariyāya Sutta,,,,,,,,,,,,,,
5,,,71:40,74:13,,"I've wondered for some time how to put together (a) birth, aging, and death are dukkha and (b) the cause of dukkha as craving. Is it correct to say that the source of dukkha is in the mind (i.e., craving)? If so, what does it mean to say that birth, aging, and death—facts that we don't control and can't change—are dukkha? Thank you for your generosity and wisdom.",Suffering,Cause of Suffering,Craving,Noble Truth of Suffering,Human,,,,,,Yes,,Suffering,100
5,,,74:24,,,"I was very fortunate to receive a Pali name from the Sangha. At first, I was very energized in my practice but then I saw it as just another identity to work with, particularly from a pride and self-view side. I seldom use my Pali name these days but I realize that I am neglecting this gift. How do I use my Pali name skillfully in my practice?",Pāli,Self-identity view,Language,,,,,,,,,,,
5,,,80:06,,,"Was Pali ever a conversational language? Do you know of a translation of suttas that use more common, everyday words? For example, saying…letting go or releasing instead of relinquishing. I like to use simple words in the day to remind myself.",Pāli,History/Early Buddhism,Sutta,Translation,Buddha/Biography,Culture/India,,,,,,,Pāli,120
5,Extra tags,,,,,,Language,,,,,,,,,,,,Translation,120
5,Note,,,,,Bhante Sujato's translations (available on [suttacentral.net](https://suttacentral.net/pitaka/sutta)) use less technical terms.,,,,,,,,,,,,,,
6,,,0:14,3:05,,"A question regarding the 5 precepts. In daily life, I am really good about keeping #1, 2, 3 and 5; but somehow I found that the precept #4 is really hard. I find myself lying everyday such as: 'Do I look good?' → Yes, of course. 'Do you want to eat some more?' → No, thanks, I’m full (but in fact the food didn’t taste good). Or speaking at a wrong time, speaking too long, too short, too harsh or speaking with a wrong tone of voice. This is the hardest one for me. Kindly advise. Thank you.",Five Precepts,False speech,Right Speech,,Monastic life,Precepts,Pāli,Learning,,,Yes,,Precepts,130
6,Extra tags,,,,,,,,,,,,,,,,,,Right Speech,100
6,Extra tags,,,,,,,,,,,,,,,,,,False speech,100
6,Quote,,,,,The function of the precepts in terms of practice is to provide a mirror so we can understand our own intentions and volitions.,Precepts,Volition,Learning,,,,,,,,,,,
6,,,3:12,8:00,,What is left once there is no self? Is it the same as enlightenment? Can a person still function in a daily life (drive a car for example)?,Self-identity view,Stages of awakening,,,,,,,,,Yes,,Self-identity view,100
6,Fragment,,5:57,8:00,,,,,,,,,,,,,,,,
6,Indirect quote,u,,,AP;AKd,"""What's it like being the abbot of a big monastery?"" — ""I come out of my kuti and I do the things that I need to do, and then I go back to my kuti. And if some people want to call that being an abbot, well that's their business.""|Ajahn Liem",Ajahn Liem,Abbot,Wat Pah Pong,Work,Conventions,Simplicity,,,,,Yes,,Ajahn Liem,100
6,Extra tags,,,,,,,,,,,,,,,,,,Abbot,100T
6,,,8:05,,,Thank you for bringing much needed yoga to the retreat and many thanks to Corina for her wonderful classes and her selfless service!,Gratitude,Exercise,,,,,,,,,,,,
6,,,8:28,11:33,,How and when did Buddhism come to Thailand?,History/Thai Buddhism,,,,History/Early Buddhism,History/Indian Buddhism,Mahāyāna,Vajrayāna,Theravāda,,Yes,,History/Thai Buddhism,100
6,,,11:43,16:21,,"Can you define / explain saṅkhāras—mental formations? For example, what phenomena does it include? How can one evaluate what is or is not a saṅkhāra? How does it differ from the hindi / yogic samskara? Thank you.",Volitional formations,Hinduism,,,Pāli,Nature of the cosmos,Nibbāna,Aggregates,Abhidhamma,Emotion,Yes,,Volitional formations,100
6,Extra tags,,,,,,,,,,Directed thought and evaluation,,,,,,,,,
6,Reference,,,,,Chanting Book p. 23,,,,,,,,,,,,,,
6,,,16:27,,,"I’m wondering why the chanting says, 'for me there is no other refuge, the Buddha is my excellent refuge,' and the same for the Dhamma and the Sangha when all three are refuges. Also, why are the Dhamma and the Sangha referred to as 'Lord?' Thank you.",Chanting,Three Refuges,,,,,,,,,,,,
6,Reference,,,,,Chanting Book p. 13: Sabbe saṅkhārā aniccā,Volitional formations,Impermanence,,,,,,,,,,,,
6,Comment,,19:06,,,I’ve recently been blessed with two local Dhamma teachers separately teaching on the hindrances. Both suggested noticing when the hindrances are not present. That’s been a hard concept to recognize. Today’s teachings on looking at the opposite of a hindrance when it is present allowed me to become consciously aware and look at 'why is the opposite not present in this moment' and 'what I need to release the hindrance?' I guess I’m a right-brain person. Thank you for the change in perspective.,Hindrances,Cessation,Gratitude,,,,,,,,,,,
6,,,19:58,24:40,,Can you please explain releasing the mind (again) in the context of the 12th step of the ānāpānasati. Thank you for your teachings. Mettā!,Liberation,Mindfulness of breathing,Mindfulness of mind,,Relinquishment,Hindrances,Self-identity view,Perception,,,Yes,,Liberation,200
6,Sutta,,,,,MN 118: Ānāpānasati Sutta,,,,,,,,,,,,,,
6,Indirect quote,,,,,Practice is very simple. There's only two things to do: know and let go.|Ajahn Chah,Ajahn Chah,Mindfulness,Relinquishment,,,,,,,,,,,
6,,,24:50,28:10,,"Is my understanding of the first noble truth correct in that it doesn’t deny enjoying things in life, but point to their temporary nature and underlying unsatisfaction once enjoyment ceases? Can I be a Buddhist and still enjoy my chocolate?",Noble Truth of Suffering,Sensual desire,Impermanence,Suffering,,,,,,,Yes,,Noble Truth of Suffering,100
6,Extra tags,,,,,,Food,,,,,,,,,,,,,
6,Quote,,,,,There's enjoying things and there is having to enjoy things. These are two different things.,Happiness,Sensual desire,Craving,,,,,,,,,,,
6,Sutta,,,,,AN 5.208: Benefits of using toothwoods,Health,Food,,,,,,,,,,,,
6,,,28:21,,,"I have heard that based on the pleasure of jhāna, it is possible to overcome sexual desires more skillfully. But to have sammā samādhi one needs pāmojja. My heart has to battle sexual desire almost everyday and it is no less than painful to keep fighting the same battles. So in a way I have been doing all my recent walking meditations with a little sadness over not having yet overcome sexual desire, and not being to enter jhāna as easily and happily as Ajahn Karuṇadhammo describes. What do I do?",Jhāna,Sensual desire,Gladdening the mind,,,,,,,,,,,
6,,,34:20,,,A limerick composed on the occasion of the 2014 Thanksgiving Retreat: If you’re late for a sit you must hurry in/From washing dishes by a drain smelling like durian (this part is true!)/Then you sit sit sit sit/‘Til you’re tied to be fit/And your belly is empty to put curry in.,Artistic expression,Humor,,,,,,,,,,,,
6,,,34:57,42:44,,My heart really wanted to serve you and the rest of the Sangha food today (of all days—Thanksgiving) out of gratitude and also because I thought that food had to be directly placed in the alms bowl of a monk in order for it to be consumed. So can you please give us a quick guide on the Vinaya rules regarding the offering of food and other things / requisites to monks? Thank you for your explanation so we can better serve the Sangha.,Gratitude,Almsfood,Food,Vinaya,Almsbowl,Abhayagiri,,,,,Yes,,Almsfood,100
6,Extra tags,,,,,,Mutual lay/Saṅgha support,,,,,,,,,,,,,
6,Story,,,,,Ajahn Ñāṇiko walks tudong from Fort Bragg.,Ajahn Ñāṇiko,Tudong,Almsfood,Lodging,Weather,,,,,,,,,
6,,,42:54,,,Does the process of refining awareness by calming the breath and becoming sensitive to the body of more subtle layers purify the mind and body? In preparation for more subtle states? Or? P.S. A little wish to hear Dhamma from Ven. Kassapo too. His appearance of equanimity is a solid reference for me this week. Añjali.,Mindfulness of breathing,Mindfulness of body,Ajahn Kassapo,,,,,,,,,,,
6,,,46:29,,,How is it possible to be your student if I live far away (in the northwest)? In what ways does Abhayagiri connect with those not in proximity? Thank you!,Abhayagiri,Dhamma online,,,,,,,,,,,,
6,,,48:29,50:23,,"Can you please explain whether there is a difference between 'mind' and 'consciousness,' because everything seems to be experienced in the mind; the body is experienced in the mind; feelings also seem to be experienced by the mind, as well as perceptions, sensations, etc. Thank you for your teaching and explanation.",Heart/mind,Consciousness,Aggregates,Nature of mind,Sutta,Sense bases,,,,,Yes,,Heart/mind,150
6,Extra tags,,,,,,,,,,,,,,,,,,Consciousness,100
6,,,50:32,,,Do the monks have any prescribed physical exercises / stretching that they do to keep limber and agile with all their sitting?,Monastic life,Exercise,,,,,,,,,,,,
6,,,52:23,,,Is having a ½ glass of wine at the Christmas or special dinner breaking that precept? Does the precept mean not getting intoxicated or not ever drinking substance?,Intoxicants,,,,Precepts,,,,,,,,Intoxicants,100
6,Reference,,,,,Chanting Book p. 129: The Five Precepts,Five Precepts,,,,,,,,,,,,,
6,,,54:03,,,"If the body is a sack of grains, my legs after 7 / 7:30pm are electric jumping beans. This has occurred on retreat for 30 years. At first, I assumed it was the usual resistances / saṅkhāras. For a decade, I’ve known it’s a neurological syndrome that many have (R.L.S.) and although it affects other parts of life, e.g., sleep, it’s never so intense as on retreat in the evening. As I calm and cleanse, it actually gets worse, even on longer retreats. If I don’t focus on exhaling calm and mettā, I would drive my neighbors crazy, twitching and squirming like a bored 4 year-old. But I’m not bored and I want to hear the teachings. The level of controlling the legs necessarily, even with calming, creates sometimes a kind of negative pīti—thunderbolts in the body with no delight or rapture! I intuit an ancient root to it but, what to do? Alternative and western guidance have not helped much. From your vast experience of squirming mediators, any advice? Any research on sitting and milder neurological phenomena like this? Right now, besides leaving the hall / tortured endurance / drugs / cutting off my legs, suggestions for a middle way?!",Meditation/Unusual experiences,Rapture,Restlessness and worry,,,,,,,,,,,
6,,,57:52,,,"I would like to invite my aging mother to live with my family. Our family observes the precept of no-killing. However, my mother is not vegetarian. My spouse insists that everyone in the house must uphold the precept. I think it’s unfair to impose that on my aging mother. Is my spouse holding onto fixed views? I very much would like to honor my filial duty and at the same time maintain harmony in the family. As a practitioner, what is the best way to handle this situation? Thank you, Ajahn, for your time and advice.",Parents,Family,Vegetarianism,Communal harmony,,,,,,,,,,
6,,,60:03,62:05,,"Can you clarify (and simplify!) the four frames of reference? I have read Ven. Thanissaro’s book and it’s pretty challenging to remember from one paragraph to the next as it is so wonderfully dense. In particular, four frames especially as it pertains to mindfulness of breathing? Thank you!",Right Mindfulness,Ajahn Ṭhānissaro,Mindfulness of breathing,,,,,,,,Yes,,Right Mindfulness,70
6,Reference,,,,,[Right Mindfulness](),,,,,,,,,,,,,,
6,,,62:14,,,I appreciate so much the confidence you have given me to follow my own sense of what is wholesome. This teaching has really given me some much-needed ease and discovery!,Gratitude,,,,,,,,,,,,,
6,,,63:31,,,I would like to add studying to my practice. I’d like to learn more of the fundamental lists. Would you recommend a book or two for starters? Thank you for your generosity of spirit.,Learning,,,,Four Noble Truths,Ajahn Sumedho,,,,,,,Learning,100
6,Cut audio,,63:47,63:53,,,,,,,,,,,,,Yes,,,
6,Cut audio,,64:03,64:07,,,,,,,,,,,,,Yes,,,
6,Reference,,,,,[Word of the Buddha](),,,,,,,,,,,,,,
6,Reference,,,,,[Noble Eightfold Path](),,,,,,,,,,,,,,
6,Reference,,,,,[Buddhas Words](),,,,,,,,,,,,,,
7,Comment,,0:09,0:21,,A very long thank you note in Thai: ขอบคุฌหลวงพ่อที่มอบความดีงามใน้แก่มวลมนุษย์ ขอบคุฌหลวงพ่อที่สอนให้ทําแต่ความดี ละเว้นความชัว และสอนให้เดินตายรอยพระพุทธเจ้า ขอบคุฌความรักจากคณะสงฆ Debbie และ Retreat Mgr. ในแชร์ธรรมะและส่งดีๆ ให้กับพวกเรา การมีพระสงฆ์ที่ดีๆ ในระพุทธศาสนา สร้างคุณค่าดี สร้างความรักและความสงบสุขอันแท้จริงให้กับโลก,Question in Thai,Gratitude,,,,,,,,,Yes,,,
7,,,0:29,3:47,,"Thank you for all of your thoughtful and pragmatic meditation tips. Do you have advice regarding the future-oriented mind? Speculation, planning, considering, obsessing really, about scenarios. Normal ideas are not working.",Restlessness and worry,Proliferation,,,Mindfulness of breathing,Mindfulness of body,Goodwill,,,,Yes,,,
7,,,3:56,,,"I love clues that help identify that some experience is or is not what I thought it is. For example, Ajahn Ñāniko’s point that just a blank purely absorbed state is not jhāna, (a wrong conclusion anybody any get to) and that instead it should be more 'broad-based' and mettā-bhāvanā is very useful for that. This sort of 'TEST' for the labels we may jump to apply to our experience is very useful insight—'cool' if I may say. Are there more such 'tests?' P.S. This is to help prevent my mind from becoming too proud, or thinking I have attained some state when not.",Jhāna,Goodwill,,,,,,,,,,,,
7,,,8:23,9:52,,"Thank you for talking about the nun who got enlightened the other day. Also thanks to Debbie for her talk! As a female myself, I find it inspirational hearing stories about women on the path. Most teachers, well-known disciples, the Buddha himself, were males, so at times I struggled to connect to the teachings. It felt too mind-focused, too 'male' (as more women in my view connect through the heart, or at least I do). I see a lot of heart and compassion in the Dhamma now and I am learning more about women in Buddhism. It would be great to hear more stories about them in Dhamma talks and perhaps one day even have a guest nun visit and give a talk. Thank you.",Women in Buddhism,Compassion,Women's monastic forms,,Dhammadharini Monastery,,,,,,Yes,,,
7,,,10:02,18:56,,The guidance through seeing the non-self in relationship to the elements was very helpful. Can you explain what to look for in order to see the non self in relationship to strong emotions like grief. When do you look for the emptiness in emotions and when do you experience or express them. How does one balance the two?,Not-self,Elements,Emotion,Grief,,,,,,,Yes,,Emotion,200
7,Extra tags,,,,,,,,,,,,,,,,,,Grief,180
7,Cut audio,,10:26,10:36,,,,,,,,,,,,,Yes,,,
7,Recollection,0,,,,Ajahn Pasanno reflects on his feelings after Ajahn Chah died.,Ajahn Pasanno,Ajahn Chah,Death,Grief,Sickness,Gratitude,Respect,,,,,,,
7,Recollection,0,,,,Ajahn Pasanno's response to his father's death.,Ajahn Pasanno,Parents,Death,Grief,Spaciousness,,,,,,,,,
7,,,19:06,24:57,,How is compassion (karuṇā) is different from loving-kindness (mettā)? Is compassion similar to empathy? I am also wondering if it means you feel the pain of the person you feel compassion for.,Compassion,Goodwill,Suffering,,Pāli,,,,,,Yes,,Compassion,100
7,Extra tags,,,,,,,,,,,,,,,,,,Goodwill,140
7,Reference,,,,,Chanting Book p. 124: Requesting a Dhamma talk.,,,,,,,,,,,,,,
7,,,25:06,,ANy;AKsp,"Ajahn Ñāniko and Tan Kassapo: 'Why be a monk?' Sadhu, sadhu, sadhu.",Monastic life/Motivation,,,,Suffering,,,,,,,,,
7,,,26:19,,,A question for all the bhikkhus: Can you please recall a time when you were intensely attacked by the armies of Mara and had a lot of suffering and what did you do to overcome it? What strategy did you use or whether nothing worked at all and you just had to be patient with it and accept it? Thank you for your teaching.,Monastic life,Māra,Suffering,Patience,,,,,,,,,,
7,,,32:26,38:26,,Can one contemplate pain using the four elements or is here a more direct way to penetrate physical pain? Many thanks for your teachings.,Pain,Elements,,,Investigation of states,Mindfulness of body,Middle Path,Discernment,Sickness,,Yes,,Pain,100
7,Extra tags,,,,,,,,,,,,,,,,,,Elements,160T
7,Cut audio,,37:35,37:44,,,,,,,,,,,,,Yes,,,
7,Recollection,,,,,Ajahn Pasanno spent many of his early years as a monk contemplating pain.,Ajahn Pasanno,Monastic life,Sickness,,,,,,,,,,,
7,,,38:37,,,"Thank you Ajahn Ñāniko for encouraging us to see Dhamma in hearts around us, and within. Apart from your beloved teachers and tradition, where else in our modern world do you see Dhamma in the hearts of those who also in various ways seek the end of suffering for all? Who particularly inspires you? Who is worthy of respect? For example, your support of Julia Butterfly Hill was inspired by her courage and heart, correct? Also, could a future Buddha be in the Sangha? Is it already happening? Your thoughts, Ajahn Pasanno and those of your esteemed company appreciated.",Teachers,Respect,Buddha,Gratitude,,,,,,,,,,
7,,,45:13,,,Thank you so much for these wonderful teachings. Sometimes a very intense light nimitta arises and it feels like all of my energy rushes to my forehead. I try to ignore the nimitta but it gets brighter and undulating. I try to pull it down to my feet but that doesn’t work. I’ve tried all sorts of things but ultimately I just stop sitting; start walking. The nimitta gives me a headache and is draining. 1) Why does it happen? 2) What to do? Deep gratitude.,Meditation/Unusual experiences,Nimitta,,,,,,,,,,,,
7,,,50:42,,,"Following this morning’s talk on non-self, do you have any advice for reflecting on remorse / regret in the context of non-self? Remorse / regret are usually not big in my life except in one area: that of missed obligations to others. Investigation in this area rarely fortifies or informs me. It usually triggers either a well-tuned system of aversion / distraction or else despair. I do have confidence in the Buddha’s teachings and so an inkling that this can all be dismantled somehow. It’s quite a small inkle but it did try to get my attention this morning so any reflections or directions are deeply appreciated.",Not-self,Restlessness and worry,,,,,,,,,,,,
7,,,57:01,,,Sometimes when I sit I get this really strange feeling that parts of my body (arm for example) are moving but I know in reality I have not moved. It’s usually when I’m in deep concentration. Do you know what is happening?,Meditation/Unusual experiences,,,,,,,,,,,,,
7,,,59:37,,,Please tell us what the chant is referring to when it mentions the '3-fold bliss.' Thank you!,Chanting,Happiness,,,,,,,,,,,,
7,,,60:09,64:02,,"Is the ego the same as self? If different, in what ways?",Self-identity view,Western psychology,,,Conceit,Volitional formations,Conditionality,Ignorance,Cause of Suffering,,Yes,,,
7,,,64:11,,,"I enjoy the teaching about devas, they seem to be a good counter-balance for left-brain people. Is it correct to say that the Hindu deities are included into the Buddhist universe as higher devas, mighty but not omniscient and impermanent beings? I am particularly interested in Shiva, who for me is a positive symbol of cessation, relinquishment and play of the elements. I know that Brahma is mentioned a lot in the Canon, but what about Shiva? Also, since Thailand borrowed a lot from Indian culture, are there any devotional practices for Hindu deities, and if yes are they somehow integrated with Buddhism, perhaps on a folk level?",Deva,Hinduism,Culture/India,History/Thai Buddhism,,,,,,,,,,
7,Extra tags,,,,,,Culture/Thailand,Devotional practice,,,,,,,,,,,,
7,,,70:33,,,"I was practicing yogic prāṇāyāma for about a year to alleviate a medical problem. However, as my practice develops I notice effects on the mind particularly during breath retentions. Yogic literature states that there is a complete and spontaneous cessation of breath in full samādhi. Is it true that some scriptural Buddhist sources say that there is a cessation of breath in the fourth jhāna too?",Culture/India,Mindfulness of breathing,Jhāna,,,,,,,,,,,
7,,,75:56,,,"Overall, why do you think there is no application of conscious control of breath in Buddhist practice, e.g., no scriptural references to prolonged exhalations to help calm down the mind? Is it conceivable to speculate that Gautama Buddha did practice prāṇāyāmas with his two teachers before joining the ascetics but somehow did not find them useful?",Mindfulness of breathing,Buddha/Biography,,,,,,,,,,,,
