Modified:,2026,,,,,,,,,,,,,,,,,,,
6,,,13:15,17:59,,Thank you for the teachings. ... Could you speak about the heart and mind which appear to be used interchangeably. How can we listen with discernment to the heart? How can we cultivate its strength?,Heart/mind,Discernment,,,Nature of mind,Body/form,Mindfulness of body,Continuity of mindfulness,,,Yes,,,
6,,,18:03,22:57,,"Was metta taught as a concentration earlier than Buddhaghosa? Also, how is it taught in the Thai Forest Tradition now?",Goodwill,Commentaries,Thai Forest Tradition,,History/Sri Lankan Buddhism,Culture/Thailand,,,,,Yes,,,
6,Comment,,23:00 ,,,"Ajahn Karunadhammo (it certainly takes a lot of ink to write out your name), your talk today was incredibly timely.",Gratitude,,,,,,,,,,,,,
6,Comment,,23:33 ,,,"Thank you all for the abundant, exalted, immeasurable gratitude that I am presently experiencing as streaming out of my citta and heading right toward you. Don't duck.",Gratitude,,,,,,,,,,,,,
6,,,24:02,27:19,,"In the article '[Consciousnesses](https://www.dhammatalks.org/books/InnerStrength/Section0026.html)' by Ajahn Lee, he talks about beings that inhabit the mind and body. For example, a thought in your mind could be the thought of a separate being or consciousness. Illness are also possibly caused by such beings. What are your thoughts on this? When seeing unusual phenomena that can be interpreted in this way, what is a good course of action?",Ajahn Lee Dhammadharo,Non-human beings,Sickness,Supernatural,Eightfold Path,Thai Forest Tradition,Nature of the cosmos,,,,Yes,,,
6,,,27:23 ,28:39,,Would you please describe the four ways of skillfully answering or asking questions or the different types of questions?,Questions,,,,,,,,,,Yes,,,
6,Sutta,,,,,AN 4.42: Questions.,,,,,,,,,,,,,,
6,,,28:40 ,29:51,,"In 'Homage to the Sangha' chant, what are the 'Four pairs, the eight kinds of Noble Beings' (Chanting Book p. 7)?",Recollection/Saṅgha,Stages of awakening,,,,,,,,,Yes,,,
6,,,29:52 ,35:22,,"It makes sense that loving-kindness is the antidote to a person-directed ill-will, but what is the antidote to a more recurring, low-level, general aversion to experience?",Goodwill,Ill-will,Aversion,,Heart/mind,Visualization,,,,,Yes,,Aversion,110
6,Edited audio,,,4:45,,TG2013_S06_F13.mp3,,,,,,,,,,,,,,
6,,,35:26,37:22,,Where are the paramis listed and described in the Pali Canon?,Perfections,Tipiṭaka,,,Commentaries,,,,,,Yes,,,
6,,,37:23 ,41:35,,What would you say to someone who committed suicide if you could?,Suicide,Teaching Dhamma,,,Depression,Goodwill,Loneliness,Craving not to become,Cessation of Suffering,,Yes,,,
6,Extra tags,,,,,,,,,,Funerals,Merit,,,,,,,,
6,,,41:41 ,42:10,,Why does the chanting book begin with the evening chanting first?,Chanting,,,,Ajahn Amaro,,,,,,Yes,,,
6,Reference,,,,,Old [Abhayagiri Chanting Book]().,,,,,,,,,,,,,,
6,,,42:11,45:10.5,,Is there anything in the teachings/scriptures that would relate to the idea of organ donation?,Health care,Body/form,Generosity,,Culture/Thailand,Merit,Christianity,,,,Yes,,,
6,,,45:14.5,47:27,,"After your 17 talks on anāpānāsati ([Winter Retreat 2005](event:WR2005-1)), were you out of breath?",Mindfulness of breathing,Ajahn Pasanno,,,Dhamma online,Ajahn Soṇa,,,,,Yes,,,
6,,,47:55,55:56,,"Are there any times or situations where formal practice is not particularly helpful? If so, please explain why and then some alternative practices.",Meditation/General advice,Meditation,,,Spiritual friendship,Posture/Walking,Chanting,Culture/West,Ajahn Pasanno,Cleanliness,Yes,,Meditation,200
6,Extra tags,,,,,,,,,,Restlessness and worry,,,,,,,,,
6,Quote,,,,,"For some mental illnesses, you really want to be very careful.",Mental illness,Meditation,,,,,,,,,,,,
7,,,00:08,,,Would you mind sharing some of the difficulties you have had in your practice and how you resolved them?,Ajahn Pasanno,,,,Doubt,Patience,Saṅgha,Community,Ajahn Chah,,,,,
7,Quote,,,,,"It isn't as if there's some magic wand of the right bit of information or the right insight that will finally clear all the difficulties away. It's more being willing to be patient and work with them, be present with them.",Long-term practice,Patience,,,,,,,,,,,,
7,,,4:30.5,8:22,,"Can you talk about karma? Is reaping negative karma from my past actions from the same situation? For example, if I steal, I get stolen from ... ? If I get a situation that I've never done, is it from past life actions?",Kamma,Rebirth,,,Conditionality,,,,,,Yes,,Kamma,150
7,Sutta,,,,,AN 3.100.,,,,,,,,,,,,,,
7,,,8:22 ,10:58.5,,"As the Buddha referred to his past lives in measurements of eons and eons, is there any information he offered about the locality of his lives? Were they on planet Earth? This could be useful information for scientists to know the origin of life.",Previous Buddhas,Realms of existence,Science,,,,,,,,Yes,,,
7,,,10:58.5,12:35.5,,"How is being 'the one who knows' as it is suggested, related to anatta? I thought one is not to identify with anything, including the knowing?",Knowing itself,Not-self,,,Impermanence,Non-identification,Skillful qualities,,,,Yes,,,
7,,,12:35.5,13:56,,"I've been reflecting on the buildup of 30 water bottles outside the hall, including mine. We are all 30 seconds to one minute from our rooms. Will we die of thirst or have we all become greatly attached to our water bottles? Can you speak about how we find security in such objects please?",Meditation retreats,Clinging,Culture/West,,,,,,,,Yes,,,
7,,,13:58,,,Is the following correct? -The Three Characteristics can be seen as verbs? The end of dukkha occurs when the Three Characteristics are fully understood so that it is realized that there is no subject or I to whom the object is 'dukkha-ing'? Dukkha in the outside world continues but one who realized the truth is not 'dukkha-ed' because anattā is understood?,Characteristics of existence,Cessation of Suffering,Not-self,,,,,,,,,,,
7,,,15:56 ,,,"Today, and several times on retreat, I've found myself in a heavy mood and feeling torn between equanimity with the experience and using intention to shift my mental state. I sunk further into confusion and depression. This is a pattern for me. Any thoughts are much appreciated. Also, related to this---how does volition fit with anatta?",Equanimity,Gladdening the mind,Depression,Volition,Impermanence,Right Effort,,,,,,,,
7,Extra tags,,,,,,Not-self,,,,,,,,,,,,,
7,,,19:14 ,,,"Is there consciousness (awareness, knowing) in the experience of nibbana or is there a complete cessation of all six senses, as some traditions say. (Particularly in relation to the experience of stream-entry, which is sometimes described as a cessation.)",Nibbāna,Sense bases,Stream entry,Cessation,Liberation,Ajahn Chah,Sutta,Thai Forest Tradition,,,,,Nibbāna,150
7,Edited audio,,,2:28,,TG2013_S07_F09.mp3,,,,,,,,,,,,,,
7,Sutta,,,,,SN 22.59.9 Anattalakkhaṇa Sutta: knowledge of liberation ([Chanting Book translation](Chanting Book V2 p. 22)).,,,,,,,,,,,,,,
7,,,22:19 ,25:47,,"Mudita, gladness, joy, can be felt by listening to Dhamma, chanting, an uplifting shrine. ... I heard that muditā can be a moment or a way of enlightenment. Could you comment please.",Empathetic joy,Gladdening the mind,Liberation,,Divine Abidings,,,,,,Yes,,,
7,,,25:48 ,29:23.5,,How do you atone for past unskillful behavior that you know you have done? Will this lower the negative karma you reap?,Kamma,,,,Determination,Divine Abidings,,,,,Yes,,,
7,Sutta,,,,,SN 42.8: The Conch Blower.,,,,,,,,,,,,,,
7,,,29:24,,,"My mind went to the elements today and how the senses feel them. But can all senses feel all elements? For example, can hearing sense earth? On death, air and fire are gone but water and earth remain. Is this correct? Are these skillful reflections?",Elements,Sense bases,Death,,Recollection/Death,,,,,,,,,
7,,,33:00,,,Would you kindly review the four ways to respond to questions?,Questions,,,,,,,,,,,,,
7,Sutta,,,,,AN 4.42: Questions.,,,,,,,,,,,,,,
7,Reference,,,,,[Skill in Questions]().,,,,,,,,,,,,,,
7,,,34:58,,,How can we awaken the sense of metta within the heart and would you help me understand the beautiful image of the heart being a vessel filled with loving kindness that you bring people into rather than sending it out.,Goodwill,Heart/mind,Symbolism/metaphor,,Translation,,,,,,,,,
7,,,41:23 ,,,Can you please talk a little bit about merit. How do you make it? Does it have to be intentional?,Merit,Volition,,,Translation,Happiness,,,,,,,,
7,Sutta,,,,,"Iti 22: ""Don't be afraid of puñña. Puñña is another name for happiness.""",Merit,Happiness,,,,,,,,,,,,
7,,,43:54 ,46:54,,Is there a difference in doing a good deed for a monastic versus a lay-person in regards to generating merit? Can only humans create merit? What about devas and animals?,Kamma,Merit,Monastic life,Realms of existence,Virtue,Truth,,,,,Yes,,,
7,,,46:56 ,49:44,,"When meditating, I've begun to ask myself: 'What is the cause of suffering?' A couple of sense desires arise, namely, the lack of intimacy and lack of a healthy relationship with a partner. Do I need to let these (seemingly normal) desires go to get down the path?",Cause of Suffering,Relationships,Sensual desire,Eightfold Path,Goodwill,Virtue,,,,,Yes,,,
7,,,49:46 ,52:25,,"One practice is to cultivate joy, happiness, and the peaceful mind. But if these are 'defilements of insight,' I feel empty. Any comment?",Gladdening the mind,Happiness,Insight meditation,Defilements of insight,Clinging,Skillful qualities,Unskillful qualities,Discernment,,,Yes,,,
7,Extra tags,,,,,,Characteristics of existence,,,,,,,,,,,,,
7,,,52:28,56:12,,Can you talk about path and fruit in regards to the stages of awakening? What are they? How are they different?,Stages of awakening,,,,Insight meditation,Relinquishment,Fetters,Stream entry,Self-identity view,Aggregates,Yes,,Stages of awakening,110
7,Extra tags,,,,,,,,,,Attachment to precepts and practices,Doubt,Once return,Sensual desire,Ill-will,Non-return,,,,
7,Extra tags,,,,,,,,,,Arahant,,,,,,,,,
7,,,56:12 ,,,"Could you please talk a bit more about the 3 types of liberation (signless, desireless, not self?). Is it a liberation in the sense of being free from suffering?",Release,Cessation of Suffering,,,Emptiness,Concentration,,,,,,,,
7,,,57:21 ,,,May I ask what was done with the ashes/bones of [Ajahn Chah]?,Ajahn Chah,Funerals,Relics,,Ajahn Chah Stupa,Ajahn Mun,Ajahn Khao,Abhayagiri,,,,,,
7,,,1:01:21,,,Would you be willing to tell as a little about the first steps that led you out of Northern Manitoba towards becoming an abbot in Thailand?,Ajahn Pasanno,,,,Suffering,,,,,,,,,
7,,,1:02:54.5,1:07:13.5,,"Thank you for your talk today. Could you please expand further on how to maintain/practice tranquility in everyday life, especially as we 'pick up' many of the things in our lives.",Everyday life,Tranquility,Continuity of mindfulness,,Right View,Characteristics of existence,Ajahn Chah,Virtue,Ajahn Pasanno,Mindfulness of body,Yes,,,
7,Cut audio,,1:03:12,1:04:29,,,,,,,,,,,,,,,,
7,,o,1:03:13,1:04:29,,Could you please tell us the translation of Luang Por and also if its appropriate for laity to address you by this term?,Monastic titles,,,,Ageing,Respect for elders,,,,,Yes,,,
7,,,1:07:13 ,,,One of the questions last night talked about the breath becoming rapid when not controlled. I'm confused. Am I right that we are not supposed to control our breath. Anapanasati is not like pranayama or a breathing exercise. Please clarify.,Mindfulness of breathing,,,,,,,,,,,,,
7,,,1:08:53 ,,,"Seems like the more I 'see clearly,' the more depressed (bordering on suicidal at times) I feel rather than freedom. Nothing seems to be of interest or worth bothing with. The level of depression borderlines on suicidal sometimes, which concerns me. When I feel this way, I can't seem to meditate to help the situation; I get frozen. Any practice suggestions?",Insight meditation,Depression,,,Aversion,Craving not to become,Virtue,Generosity,Three Refuges,,,,,
7,Vinaya,,,,,"Mv 1.11: ""Go out for the welfare and happiness of all beings.""",,,,,,,,,,,,,,
7,,,1:14:30 ,,,"After 20 plus years of having a daily practice and Dharma being first priority, I just up and stopped meditating one day about two years ago. ... Can you talk about this 'rolling up the mat' [phenomenon]? Why it happens, how and when, etc?",Meditation,Long-term practice,,,Idealism,Purpose/meaning,Right Effort,Spiritual friendship,,,,,Long-term practice,150
7,,,1:18:46,1:19:59,,Why would consciousness not be considered self?,Consciousness,Not-self,,,Impermanence,Sense bases,,,,,Yes,,,
7,Sutta,,,,,SN 12.61: You'd be better off taking the body as self.,Body/form,,,,,,,,,,,,,
7,,,1:20:01 ,,,"What is the '10,000 fold universal world system' mentioned in The Discourse on Setting in Motion the Wheel of Dhamma?",Realms of existence,,,,,,,,,,,,,
7,Sutta,,,,,SN 56.11.23: Dhammacakkappavattana Sutta (Chanting Book V2 p. 12).,,,,,,,,,,,,,,
7,Reference,,,,,_[Dawn of the Dhamma](https://www.fourthmessenger.org/the-dawn-of-the-dhamma-illuminations-from-the-buddhas-first-discourse-by-ajahn-sucitto/)_ by [Ajahn Sucitto](teacher:).,,,,,,,,,,,,,,
8,,,00:09,1:47,,Just curious---is there any explanation of how bones turn to crystal?,Relics,,,,Ajahn Chah,,,,,,Yes,,,
8,,,1:48 ,,,At what point did your practice change from serving yourself (to end your own suffering) to selfless service?,Long-term practice,Ajahn Pasanno,Cessation of Suffering,Generosity,,,,,,,,,Generosity,140
8,Sutta,,,,,"MN 128.12: ""Why don't I set aside what I want to do and do what's of benefit to the others?""",,,,,,,,,,,,,,
8,Comment,,5:10 ,5:33,,I relinquished my anger. ... and I had no idea what a heavy burden I was clinging to until it was gone.,Aversion,,,,,,,,,,Yes,,,
8,,,5:38 ,9:53,,Would you talk about (describe) how to relax into 'whole-body breathing?' What does that mean?,Mindfulness of breathing,Mindfulness of body,,,Concentration,Unification,Investigation of states,Tranquility,,,Yes,,Mindfulness of breathing,70
8,,,9:53 ,,,How much did the Buddha encourage his disciples to become enlightened to 'get off the wheel' versus experiencing freedom from suffering in this lifetime?,Cessation of Suffering,Rebirth,,,,,,,,,,,Cessation of Suffering,90
8,,,10:50 ,,,What do you see as the future for women ordaining in Theravada Buddhism?,Women's monastic forms,Theravāda,,,,,,,,,,,,
8,,,11:54 ,15:44,,"In the chant '10 Subject for Frequent Recollection' (Chanting Book p. 57), what does 'one who had gone forth' mean? Anyone on the path or only monastics? If it's anyone on the path, what does it mean, 'My very life is sustained by the gifts of others?'",Recollection,Monastic life,Generosity,,Mutual lay/Saṅgha support,Human,Culture/West,,,,Yes,,,
8,,,15:46 ,,,Can we talk at breakfast please?,Right Speech,Meditation retreats,,,,,,,,,,,,
8,,,16:16 ,18:27,,How can one work with feeling the element of water in sitting or walking meditation?,Elements,Posture/Sitting,Posture/Walking,Not-self,Contact,,,,,,Yes,,,
8,,,18:29 ,20:12,,"In the 'Supreme Praise of the Dhamma [and] the Saṅgha' (Chanting Book p. 25), why are the Dhamma and Saṅgha referred to as 'My Lord and guide?'",Three Refuges,Chanting,,,Culture/West,,,,,,Yes,,,
8,,,20:15 ,,,"I had a hard time getting up this morning. Then I had the thought, 'This is not mine, I am not this thought.' That helped a lot. Any other advice on getting up? Getting up with alacrity hasn't worked for me.",Sloth and torpor,Devotion to wakefulness,Not-self,,Determination,Energy,Faith,Posture/Lying down,,,,,,
8,Reference,,,,,[Winter Retreat 2005: Viriya](https://www.abhayagiri.org/talks/collections/1/9-winter-retreat-2005-viriya).,,,,,,,,,,,,,,
8,,,27:36 ,,,You mentioned that Ajahn Chah stated that samadhi should be accompanied by alertness. Does this mean that Jhana should not be a 'zoned out' state?,Ajahn Chah,Right Concentration,Clear comprehension,Jhāna,Mindfulness of body,Happiness,,,,,,,Right Concentration,85
8,Extra tags,,,,,,,,,,,,,,,,,,Jhāna,85
8,Sutta,,,,,MN 39.15: Description of the jhānas.,Jhāna,,,,,,,,,,,,,
8,,,30:25 ,32:09,,"Also, What are the 4 aspects of bhavana that you mentioned?",Meditation,Right Mindfulness,,,Ardency,Clear comprehension,Mindfulness,Equanimity,,,Yes,,,
8,,,32:12 ,,,I've been experiencing a similar type of irritation as Debbie mentioned in [her talk](https://www.abhayagiri.org/talks/6123-monastic-retreat-2013-remembering-to-remember). I feel I'm present as it arise and think I'm letting it go only to find its turned into a big clump or irritation. I'm still unclear as to how to work with this. Please advise.,Aversion,,,,Suffering,Patience,,,,,,,,
8,,,34:17 ,38:17,,"There is no-self in the created or the un-created' (Chanting Book p. 13). Does this statement conceal an asymmetry? Surely we investigate the created to separate from it – But can we investigate the uncreated? And if so, is it not to identify with it?",Not-self,Unconditioned,Self-identity view,,Pāli,Volitional formations,Nibbāna,,,,Yes,,,
8,,,38:25,,,Do you miss Ajahn Amaro?,Ajahn Pasanno,Ajahn Amaro,,,Abhayagiri,Abbot,,,,,,,,
8,Simile,,,,,Two tigers sharing the same cave.,Similes,Abbot,,,,,,,,,,,,
8,,,41:08,43:18,,"I seem to recollect that the Buddha cautioned against unwholesome thoughts in a way that seemed to raise their results as similar to an unwholesome action, not just for example as a caution against cultivating bad patterns or habits, but as producing manifest external as well as internal results kammically. Is this so?",Unskillful qualities,Conditionality,Kamma,,Heart/mind,Volition,,,,,Yes,,,
8,,,43:27 ,50:32,,"Does the 5th precept include coffee or prescription drugs as drugs to avoid? Does the precept mean never drink alcohol or don't abuse alcohol for a lay person? Does Right Livelihood mean one cannot work in a place that serves and/or sells alcohol, coffees, or drugs? Or, does it mean don't work where alcohol and drugs are made?",Intoxicants,Medicinal requisites,Right Livelihood,,Precepts,Commerce/economics,Virtue,,,,Yes,,,
8,,,50:33 ,52:04,,"Today is the 23rd anniversary of my grandmother’s passing. I am particularly thinking of her today and realize that she might be back to a 23 or younger man or woman's body, so I am dedicating lovingkindness meditation to her soul, this probable person alive somewhere. Is this a meritorious act or is this fantasy?",Death,Family,Rebirth,Goodwill,,,,,,,Yes,,,
8,Extra tags,,,,,,Merit,,,,,,,,,,,,,
8,,,52:17,,,Please explain the difference between aggregates and faculties.,Aggregates,Faculties,,,,,,,,,,,,
8,,,54:08,57:15,,What is the difference between ignorance and delusion?,Ignorance,Delusion,,,Translation,Unwholesome Roots,,,,,Yes,,,
