Modified:,2025,,,,,,,,,,,,,,,,,,,,
6,Sutta,,,,MN 119.18: Similes for jhāna.,,Jhāna,Similes,,,,,,,,,,,,,
6,,,7:06,12:15,Where is the middle way taught in the suttas? and how might that help some of us who consider extensive sitting practice an ascetic practice?,,Middle Path,Sutta,,,Virtue,Concentration,Discernment,Right View,Cessation of Suffering,Knowledge and vision,,Yes,,Middle Path,80
6,Extra tags,,,,,,,,,,Eightfold Path,Etymology,,,,,,,,,
6,Sutta,,,,SN 56.11: Dhammacakkappavattanasutta ([Chanting Book translation](Chanting Book V2 p. 2)).,,,,,,,,,,,,,,,,
6,Quote,,,,It's not a middle way that is a compromise where you can cut ot the hard bits and split the difference so you feel good about it.,,Middle Path,,,,,,,,,,,,,,
6,,,12:19,15:04,I am tangled up in self-identification and conceit. What should I do to get myself out?,,Self-identity view,Conceit,,,Suffering,Discernment,Relinquishment,Clinging,,,,Yes,,Self-identity view,90
6,,,15:08,19:47,Today there was a lot of rapturous energy during the sits. It started to get to be too much. How do I work with this? Do I let it take its course or do I try to ground it down?,,Rapture,,,,Restlessness and worry,Mindfulness of body,Happiness,,,,,Yes,,,
6,Simile,,,,A traveller through a desert learns of an oasis (pīti) then drinks and bathes at the oasis (sukha) (Path of Purification p. 139).,,Rapture,Happiness,Similes,,,,,,,,,,,,
6,,,19:52,28:26,‘Teacher of Gods and Humans’. Can you talk about this? What Gods did the Buddha teach? What other beings did the Buddha teach?,,Recollection/Buddha,Buddha,Teaching Dhamma,Deva,Realms of existence,Sutta,Buddha/Biography,Ajahn Chah,,,,Yes,,Realms of existence,100
6,Extra tags,,,,,,Human,,,,,,,,,,,,,,
6,Sutta,,,,DN 21: Sakka's Questions.,,,,,,,,,,,,,,,,
6,Sutta,,,,Snp 2.4: Maṅgala Sutta ([Chanting Book translation](Chanting Book p. 46)).,,,,,,,,,,,,,,,,
6,Vinaya,,,,Kd 17.3.11: The Buddha subdues an enraged elephant.,,Buddha/Biography,Animal,,,,,,,,,,,,,
6,Story,,,,Ajahn Chah describes the beings inhabiting Wat Pah Pong.,,Ajahn Chah,Wat Pah Pong,Non-human beings,,,,,,,,,,,,
6,Story,-,,,"The head being acquires faith, listens to teachings, and temporarily takes on the Eight Precepts.",,Non-human beings,Faith,Hearing the true Dhamma,Eight Precepts,,,,,,,,,,,
6,,,28:32,,What does the threefold bliss mean in the Verses of Sharing and Aspiration?,,Happiness,Chanting,,,,,,,,,,,,,
6,,,29:48,34:35,Could you say more about the four powers?,,Bases of Success,,,,Aids to Awakening,Discernment,Concentration,Everyday life,,,,Yes,,Bases of Success,80
6,,,34:40,40:03,"Does having no craving mean doing things in the world knowing they won’t bring lasting satisfaction? For example, planning a vacation realizing that it will eventually end or taking measures to cure a headache without expecting to feel completely better. I am trying to understand how this would look like in real life without one becoming apathetic and depressed about the meaninglessness of basically all activities except meditation. How to balance the ability to still enjoy life with abandoning all craving?",,Craving,Characteristics of existence,Depression,Happiness,Cause of Suffering,Desire,Generosity,,,,,Yes,,Craving,180
6,Story,,,,"Ajahn Pasanno is planning to take his mother to Hawaii. ""And I think I'll enjoy it too!""",,Ajahn Pasanno,Parents,Travel,Happiness,,,,,,,,,,,
6,,,40:07,43:39,"Can you speak more about vedana and whether it is something to be changed, as in from dukkha to sukha?",,Feeling,Pain,Happiness,,Cause of Suffering,Conditionality,Eightfold Path,,,,,Yes,,,
6,Sutta,,,,MN 53.5: The Buddha asks Sāriputta to teach because his back hurts.,,Buddha/Biography,,,,,,,,,,,,,,
6,,,43:43,,"When I try to fully experience the body, I seem to hold the in-breath too tightly, causing tension in the abdomen. Do you have any tips for loosening up diaphragm or the belly area?",,Mindfulness of breathing,Mindfulness of body,,,,,,,,,,,,,
6,,,46:50,,"Please demystify jhana a little for those like myself whose vipassana past has had minimal samadhi focus. The emphasis on calming and brightening has been so helpful. Whereas in past I associated deep concentration with vipassana elites and insight practice more for those living in the mess of the world, now I wonder, in our post election universe, whether a more jhanic or balance between practices would prevent overwhelm, hiding, running to Canada! Thoughts?",,Jhāna,Insight meditation,Gladdening the mind,Calming meditation,,,,,,,,,,,
6,Extra tags,,,,,,Everyday life,Politics and society,,,,,,,,,,,,,
6,,,52:36,55:27,"There is a crack in everything. That’s where the light gets in.' — Leonard Cohen. Lots of cracks out there. Lots of potential for awakenings and wise compassionate action. Do you agree? If so, where do you see the light emerging? In what arenas? Where would you focus your energy if you were not a monk?",,Compassion,Activism,Right Action,,Ajahn Pasanno,Communal harmony,Children,Virtue,,,,Yes,,Activism,120
6,,,55:30,57:35,"How do I deal with a negative person? His/her perspectives are mostly in the way of downsides, pointing out people's faults, his/her bad experiences, etc. If that person is a life partner or family member, how to turn him/her to become better?",,Aversion,Family,,,Right Speech,Patience,,,,,,Yes,,,
6,,,57:40,,Could you explain if the steps of the anapanasati sutta need to be experienced sequentially? Does sukha always need piti before? Or can one experience sukha after calming the mind without piti every single time?,,Mindfulness of breathing,Rapture,Happiness,,,,,,,,,,,,
6,,,1:00:22,1:10:40,"I grew up in an environment where any difference was met with hostility. I was bullied, I was robbed a few times, I didn't feel safe. No wonder the idea of refuge always resonated with me....However, even after living in very tolerant California and generally feeling myself safe here, when I am outdoors practicing walking meditation, whenever I see or hear strangers approaching me, my mind begins rushing in anticipation that this encounter would turn hostile. Being on precepts makes me feel particularly vulnerable. Could you share some teaching about protecting qualities of the Dhamma and how I can feel less fear while keeping the precepts? Could some of the monastics share their stories of receiving unexpected kindness from seemingly hostile strangers or stories of resolving physical or verbal attacks while wearing the robes and keeping precepts?",,Discrimination,Abuse/violence,Fear,Three Refuges,Human,Truth,Compassion,Abhayagiri,Almsround,,,Yes,,,
6,Extra tags,,,,,,Meditation retreats,Precepts,Dhamma,Monastic life,,,,,,,,,,,
6,Extra tags,,,,,,Stories,Generosity,,,,,,,,,,,,,
6,Story,,,,A football hooligan has a sharing session with a monk on a train.,,Abuse/violence,Discrimination,Compassion,,,,,,,,,,,,
6,Story,,,,Ajahn Gunha wanders into a Communist base on tudong.,,Ajahn Gunha,Tudong,Politics and society,Rains retreat,,,,,,,,,,,
6,Story,,,,Ajahn Sudanto goes almsround each day in White Salmon.,,Ajahn Sudanto,Pacific Hermitage,Almsround,,,,,,,,,,,,
7,,,0:00,1:39,Can you please say a little more about using the contemplation of death to gladden the mind?,,Recollection/Death,Gladdening the mind,,,Purpose/meaning,Heedfulness,,,,,,Yes,,Recollection/Death,120
7,,,2:05,9:06,"How do I become a more generous person if there is a constant underlying worry about having enough (money for living, retirement, etc.)? How to create a sense of abundance within so I can freely give to others?",,Generosity,Fear,Commerce/economics,,Culture/West,Greed,Community,Culture/Thailand,Poverty,,,Yes,,Generosity,120
7,Indirect quote,,,,"I don't have any money, but I'm not poor.|Por Am, a Wat Pah Pong lay supporter",,Lay supporters,Poverty,Wat Pah Pong,Health care,Generosity,Culture/Thailand,,,,,,,,,
7,Recollection,,,,Thai children sharing cold Pepsi given to them by the monks at special events.,,Culture/Thailand,Generosity,Poverty,,,,,,,,,,,,
7,,,9:11,,"I find when the mind settles, it is highly suggestible, and the gentlest whisper of piti or sukha will sometimes bring those, if they haven’t arisen on their own. You spoke a little last night about sustaining and expanding piti and rapture and moving the mind towards equanimity. If you could expand or reiterate, that might be helpful for further exploration.",,Calming meditation,Rapture,Equanimity,,,,,,,,,,,,
7,,,12:35,14:28,Is realization of anatta a sudden event or does it happen gradually with sense of self becoming less and less dense until it eventually dissolves?,,Not-self,Progress of insight,Self-identity view,,Relinquishment,,,,,,,Yes,,Progress of insight,100
7,,,14:34,18:07,Can you please give some guidance on recognizing delusion in the mind? Greed and aversion seem easier to spot.,,Delusion,,,,Restlessness and worry,Fear,Self-identity view,,,,,Yes,,Delusion,100
7,Indirect quote,,,,"It's like riding along on a horse and asking, 'Where's the horse? Where's the horse?'",,Ajahn Chah,Delusion,Jack Kornfield,,,,,,,,,,,,
7,,,18:13,23:46,"Can you suggest some ways of approaching walking meditation that you have found fruitful? Do the themes of anapanasati apply, for example? Is this an adaptable, useful structure?",,Posture/Walking,Mindfulness of breathing,,,Thai Forest Tradition,Mindfulness of body,Tranquility,Buddho mantra,,,,Yes,,Posture/Walking,140
7,,,23:52,25:45,"Generally, is right intention a subset of kamma or is it the whole enchilada?",,Right Intention,Volition,Kamma,,Volitional formations,,,,,,,Yes,,,
7,,,25:50,28:48,Does all the chanting we are doing go back to Buddha’s time or has some of it evolved later?,,Chanting,History/Early Buddhism,,,Sutta,History/Thai Buddhism,Somdet Vajirañāṇavarorasa,History/Sri Lankan Buddhism,,,,Yes,,Chanting,150
7,,,28:52,32:42,"Was sati, vedana, jhana part of the religious climate current at the Buddha’s time? How revolutionary was he seen to be then? Do we know?",AP;AKd,History/Early Buddhism,Buddha/Biography,Mindfulness,Feeling,Four Noble Truths,Aggregates,Culture/India,Kamma,Volition,,,Yes,,Culture/India,170
7,Extra tags,,,,,,Jhāna,,,,,,,,,,,,,,
7,,,32:50,38:31,I was wondering how I include the discernment obtained from lifting up the mind to solve a life issue. I wish I could be more intelligent and brighter to solve my life problem in a skillful way. Please advise.,,Discernment,Everyday life,,,Trust,Meditation retreats,Time management,,,,,Yes,,Everyday life,100
7,Story,,,,A disciple of Ajahn Chah moves to Bangkok.,,Ajahn Chah,Lay life,Commerce/economics,Time management,,,,,,,,,,,
7,,,38:36,42:23,It is the eighth evening of the retreat; feels timely to ask what was Ajahn Chah’s teaching for local lay people regarding sexual desire and sexual misconduct. Did he make a different emphasis when he taught westerners?,,Ajahn Chah,Lay life,Sensual desire,Sexual misconduct,Culture/Thailand,,,,,,,Yes,,,
7,Extra tags,,,,,,Culture/West,,,,,,,,,,,,,,
7,Story,,,,"In response to questions about sexuality, Ajahn Chah picks his nose.",,Ajahn Chah,Insight Meditation Society,Sensual desire,Humor,,,,,,,,,,,
7,,,42:28,,"Will you briefly remind us who are “the four pairs, eight kinds of noble beings”?",,Stages of awakening,,,,,,,,,,,,,,
7,,,43:20,,"In the teachings on mindfulness of breathing, what does it mean “....sets her/his body erect, having established mindfulness in front of her/him”? I think “in front of” has been interpreted in different ways.",,Mindfulness of breathing,,,,,,,,,,,,,,
7,,,46:38,49:20,The term “sati”. What does it mean? Does it mean mindfulness?,,Mindfulness,Translation,,,Christianity,Etymology,Perception,Memory,,,,Yes,,Mindfulness,140
7,,,49:24,,"Would you please give some advice on how to deal with obsessive compulsive thoughts that cause fear in the mind and tension in the body? I have tried to remember that “mental formations” are not self, but this doesn’t seem to alleviate the problem or help much.",,Habits,Fear,Volitional formations,Not-self,,,,,,,,,,,
7,,,53:05,,"Will you tell a bit of your story in becoming a monk, early family life, how you came to Thailand, at what age you ordained?",,Ajahn Pasanno,Monastic life/Motivation,,,,,,,,,,,,,
7,,,56:12,1:00:03,"Would you say more about the ardent, purifying aspect of mindfulness?",,Mindfulness,Ardency,,,Right Effort,Unskillful qualities,Skillful qualities,Clear comprehension,,,,Yes,,Right Effort,100
7,Reference,,,,Chanting Book p. 96: Right Mindfulness in the Noble Eightfold Path.,,,,,,,,,,,,,,,,
7,,,1:00:03,1:01:56,Did the Buddha give instructions for walking meditation?,,Posture/Walking,,,,Sutta,Commentaries,Postures,,,,,Yes,,,
7,,,1:02:17,1:05:23,What is the latest news re women’s ordination the Thai Forest tradition from upper and lower echelons of the tradition? How would you advise young women seeking ordination in this kind of tradition?,,Women's monastic forms,Thai Forest Tradition,,,Culture/Thailand,,,,,,,Yes,,,
7,,,1:05:37,,"Regarding the second foundation of mindfulness, feeling: Is pleasant/painful functionally wanting/not wanting?",,Mindfulness of feeling,Feeling,Craving,,,,,,,,,,,,
7,,,1:06:52,1:08:33,"Regarding unworldly or spiritual feelings, would you talk about what pleasant, painful, and neither look like? Is there guidance or examples to help practice?",,Feeling,,,,Relinquishment,,,,,,,Yes,,,
7,,,1:08:38,1:20:46,"Going on alms round, especially in the US, seems like a very noble, patient practice. Would you speak more of what happens when monastics go for alms for the first time in an American town like Ukiah or in Oregon? When people have no idea what you are doing, and you can’t ask for anything, what happens? Did the monastics go hungry the first few times? Do you explain to people? Do you bless everyone with a chant who gives you food?",,Almsround,Culture/West,,,Abhayagiri,Generosity,Not handling money,,,,,Yes,,Almsround,300
7,Story,,,,The bakery on State Street offers food to the Abhayagiri monks every week.,,Almsround,Abhayagiri,,,,,,,,,,,,,
7,Story,,,,The monks at Pacific Hermitage go almsround every day.,,Pacific Hermitage,Ajahn Sudanto,Almsround,Monastic routine,Generosity,,,,,,,,,,
7,Story,,,,Ajahn Ñāṇiko and Tan Ṭhitabho walked from Abhayagiri to Pacific Hermitage. Only once did they not receive food on almsround.,,Ajahn Ñāṇiko,Tudong,Not handling money,Almsround,,,,,,,,,,,
7,,,1:20:50,1:23:50,Do you understand impermanence as the phenomena of a river flowing or as a light being turned on and off as Bhikkhu Analayo describes?,,Impermanence,Ven. Analayo,Similes,,Pāli,Translation,Ajahn Ṭhānissaro,Ajahn Chah,,,,Yes,,Impermanence,130
7,,,1:23:56,1:26:33,"When I watch my breath, I have all I can do to be aware of one breath and then the next. But the Buddha said, “Know if it is long or short”. Can you give an insight into why this step beyond bare awareness? Also why long and short, vs, for example, shaky and smooth, consistent and inconsistent, belly breath or nostril breath?",,Mindfulness of breathing,Present moment awareness,,,Tranquility,,,,,,,Yes,,,
8,,,0:12,2:15,I was surprised to learn recently that there is a concept of hell in the suttas. Could you talk a bit about what Buddha meant by it and who goes there?,,Hell,,,,Realms of existence,Kamma,,,,,,Yes,,,
8,,,2:22,4:24,Could you describe in detail and provide explicit examples of the four mutual qualities of a couple?,,Relationships,,,,Faith,Virtue,Generosity,Discernment,,,,Yes,,,
8,Sutta,,,,AN 4.55: Four mutual qualities of a couple.,,,,,,,,,,,,,,,,
8,,,4:27,5:57,You have mentioned in the morning that the meditation of breathing could help with cessation of dukkha. Could you elaborate how breathing in/out can cease dukkha?,,Mindfulness of breathing,Cessation of Suffering,,,Mindfulness,Discernment,,,,,,Yes,,,
8,,,6:02,8:31,Can sukha and equanimity exist at the same time? I am wondering if I am missing an opportunity to work with equanimity and other factors of enlightenment by always hanging out in sukha-land. Could you please mention how to recognise equanimity?,,Goodwill,Happiness,Equanimity,,,,,,,,,Yes,,Equanimity,140
8,,,8:34,9:27,Would you briefly say the name again of the protective meditations?,,Protective Meditations,,,,,,,,,,,Yes,,,
8,,,9:30,10:34,"‘Buddha is Teacher of Gods and Humans,’ so according to Buddha, there is no one God but many Gods or it depends on what is meant by God?",,Recollection/Buddha,God,,,Hinduism,Deva,Saṃsāra,,,,,Yes,,,
8,,,10:38,,"Mind is impermanent correct? So when the Buddha says that the mind is radiant and it gets obscured by defilements, does this mean that the mind that arises without defilements in that moment is radiant?....so radiance is composed of many minds arising and passing away without defilements?",,Heart/mind,Impermanence,Nature of mind,,,,,,,,,,,,
8,,,12:01,20:49,"Do you have any inspiring stories to share of practicing with strong fear (animals,etc)? I’m inspired when I hear such stories from monks of this tradition.",,Fear,Stories,Animal,,,,,,,,,Yes,,,
8,Story,,,,A tiger circles Ajahn Pasanno's walking path.,,Ajahn Pasanno,Dtao Dum,Animal,Fear,Posture/Walking,,,,,,,,,,
8,Sutta,,,,MN 4: Fear and Dread.,,,,,,,,,,,,,,,,
8,Story,,,,"A tiger kills a 1,500 pound Brahma bull.",,Dtao Dum,Animal,,,,,,,,,,,,,
8,,,20:52,22:26,Is the blessing chant after receiving food only reserved to monks or are there appropriate occasions when lay people can chant it? Which Pali verses are your favorite to enjoy sound and poetic beauty of the language?,,Anumodanā,Pāli,Chanting,,,,,,,,,Yes,,,
8,,,22:33,28:15,"Would you please explain what is appropriate with regards to a Buddha image? Is it ok to put a Buddha statue directly on the ground or level concrete, or must the statue be on a platform always?",,Buddha images,Respect,,,,,,,,,,Yes,,,
8,,,28:20,29:54,Will you please define bodily formations and mental formations again?,,Mindfulness of breathing,Volitional formations,,,Feeling,Perception,,,,,,Yes,,,
8,,,29:58,31:18,A longtime Buddhist friend told me that Buddha gave a sermon extolling his followers to bury gold to protect themselves from the government. I find this unlikely and have not been able to find any such reference in the liturgy. Is there any such sermon?,,Commerce/economics,Tipiṭaka,,,,,,,,,,Yes,,,
8,,,31:23,,I sometimes experience states in which the body is very relaxed and it is easy to become very absorbed in the breath. They are pleasurable and quite calming but is there something I should do with them?,,Calming meditation,Mindfulness of breathing,Concentration,Happiness,Discernment,Self-identity view,,,,,,,,Concentration,140
8,,,34:17,,"In the Catholic tradition, when someone dies, a priest is often brought in to administer last rites (extreme unction). Is there any similar tradition in Buddhism to be with the dying practitioner?",,Christianity,Death,,,,,,,,,,,,,
8,,,38:44,40:05,"In the anapanasati sutta, how should one approach the various steps listed in the sutta? All in one sitting? Over time?",,Mindfulness of breathing,,,,,,,,,,,Yes,,,
8,Sutta,,,,MN 118 Ānāpānasati Sutta.,,,,,,,,,,,,,,,,
8,,,40:06,42:36,Could you list the ways one contemplates mind as mind again? (third foundation of mindfulness).,,Mindfulness of mind,,,,Skillful qualities,,,,,,,Yes,,Mindfulness of mind,100
8,Sutta,,,,"MN 10.34: Satipaṭṭhānasutta Sutta, Mindfulness of Mind.",,,,,,,,,,,,,,,,
8,,,42:48,48:23,"Yesterday when you spoke of women’s ordination in California, I thought of the nuns at Aloka Vihara Forest Monastery who left the Thai Forest Tradition to ordain as nuns. As a woman who has felt a strong calling to the monastic life, I feel a painful split in my heart between the love I have for the Thai Forest Tradition that has changed my life, and its seemingly uncompassionate regard for women wishing to live the Holy Life. It leaves me with a profound feeling of hurt and “less-than” mana. I have to believe that the Buddha, who revolutionarily taught against the caste system, would not want me to feel like second class member of the human race when trying to live a life in his example. I have tried bringing self compassion to this felt sense of my heart breaking, but the pain seems to get worse with the association of the teachers of the Thai Forest tradition who showed me the dharma and yet follow this “anti-nun"" rule. Would you share some words of healing to help my heart and restore my faith in this tradition that has so profoundly changed my life?",,Women's monastic forms,Thai Forest Tradition,Women in Buddhism,Compassion,History,Ajahn Pasanno,Dhammadharini Monastery,History/Thai Buddhism,Bhikkhunī,History/Sri Lankan Buddhism,,Yes,,,
8,Extra tags,,,,,,Faith,,,,,,,,,,,,,,
8,,,48:29,48:50,Do you have any doubts in the Dhamma’s promise that the result of accomplished practice is total liberation from suffering?,,Doubt,Dhamma,Liberation,Cessation of Suffering,,,,,,,,Yes,,,
