Modified:,2026,,,,,,,,,,,,,,,,,,
Session #,Kind,Flags,Start time,End time,Text,Teachers,QTag1,QTag2,QTag3,QTag4,ATag1,ATag2,ATag3,ATag4,ATag5,Off topic?,Exclude?,FTags,FTagOrder
28,Sutta,,,,"SN 22.27, Khandhasaṁyutta, “Gratification (2).”",,,,,,,,,,,,,,
28,Sutta,,,,"SN 22.28, Khandhasaṁyutta, “Gratification (3).”",,,,,,,,,,,,,,
28,Sutta,,,,"SN 22.96, Khandhasaṁyutta, “A Lump of Cowdung.”",,,,,,,,,,,,,,
28,Teaching,,8:40,10:15,"Gratification, danger, and escape in regard to the Five Aggregates.",,Aggregates,Aspects of Understanding,Benefit/gratification,Drawbacks,,,,,,,,,
28,Extra tags,,,,,,Escape,,,,,,,,,,,,
28,Comment,,10:18,,Downside might fit the context [of SN 22.26-28] better than danger.,,Drawbacks,Translation,,,,,,,,,,,
28,Response,s,,,,AKd;AP,,,,,,,,,,,,,
28,,,11:27,16:21,Why does SN 22.26 say both impermanent and subject to change?,AKd;AP,Impermanence,,,,Sutta,Abhidhamma,Translation,Ajahn Ṭhānissaro,Teaching Dhamma,,,,
28,Extra tags,,,,,,,,,,Language,,,,,,,,
28,Sutta,,,,SN 22.59 Anattalakkhaṇa Sutta ([Chanting book translation](Chanting Book V2 p. 14)).,,,,,,,,,,,,,,
28,Comment,,24:31,25:44,"In SN 22.96, the Buddha implies that universal impermanence may be a good thing.",AKc,Impermanence,,,,,,,,,,,,
28,Response,s,,,,AKd;AP,,,,,,,,,,,,,
28,Follow-up,,,,What's 'individual existence' in Pāli?,,Translation,Becoming,,,,,,,,,,,
28,Discussion,,25:46,26:45,of the concept of eternity in SN 22.96.,,Impermanence,Time,,,,,,,,,,,
28,,,26:49,27:52,Is there any significance to the names of the steed and the chariot in SN 22.96?,,,,,,Lunar observance days,,,,,,,,
28,Sutta,,,,MN 37.8 mentions Sakka's Vejayanta Palace.,,,,,,,,,,,,,,
29,Reading group,,Session,,,,,,,,,,,,,,,,
29,Sutta,,,,"SN 22.99, Khandhasaṁyutta, “The Leash (1).”",,,,,,,,,,,,,,
29,Sutta,,,,"SN 22.85, Khandhasaṁyutta, “Yamika.”",,,,,,,,,,,,,,
29,,,19:53,25:56,Can you clarify the simile of the khandhas as a murderer in SN 22.85?,AKd;AP;AbhSangha,Similes,Drawbacks,,,Benefit/gratification,Self-identity view,Commentaries,Clinging,Dependent origination,,,,
29,Recollection,,25:56,,Ajahn Chah used the description of what happens to an enlightened being after death from SN 22.85.,AP,Ajahn Chah,Arahant,Death,,,,,,,,,,
30,Reading,,Session,,MN 35: Cūḷasaccaka Sutta.,,,,,,,,,,,,,,
30,Comment,,29:04,29:53,MN 35 demonstrates how the Buddha asks questions to elicit people's reactions and train them.,,Buddha/Biography,Questions,Teaching Dhamma,,,,,,,,,,
30,Reference,,,,[Skill in Questions]().,,,,,,,,,,,,,,
30,,,29:56,,Why do the Buddha's listeners immediately reply that what is impermanent is suffering?,AP,Questions,Impermanence,Suffering,,Translation,,,,,,,,
30,Sutta,,,,SN 22.59 Anattalakkhaṇa Sutta ([Chanting book translation](Chanting Book V2 p. 14)).,,,,,,,,,,,,,,
30,Comment,,31:35,32:14,The conclusion that what is not under our control can't be self isn't immediately obvious.,AKd;AP,Volition,Not-self,,,,,,,,,,,
30,Append audio,,32:51,39:45,,,,,,,,,,,,,,,
30,Follow-up,,,,How have you come to understand this over time?,,Volition,Not-self,Self-identity view,Feeling,,,,,,,,,
30,Follow-up,,,,"How does the chant, 'I am the owner of my kamma' relate to this?",,Kamma,Not-self,Language,Conventions,,,,,,,,,
30,Sutta,-,,,AN 5.57 Five Recollections ([Chanting Book translation](Chanting Book p. 55)).,,,,,,,,,,,,,,
30,Comment,,,,The suttas are summaries rather than transcripts.,AJoti,Sutta,Teaching Dhamma,,,,,,,,,,,
30,,o,32:16,32:47,What is the term 'Agivessana'?,AKd;AP,Pāli,,,,,,,,,,,,
30,Comment,,40:38,41:39,"When people at work ask me about not-self, I say, 'Can you tell your body not to get old?'",,Not-self,Ageing,,,,,,,,,,,
30,Sutta,,,,MN 35: Cūḷasaccaka Sutta.,,,,,,,,,,,,,,
31,Reading group,,Session,,,,,,,,,,,,,,,,
31,Sutta,,,,"SN 22.102, Khandhasaṁyutta, “Perception of Impermanence.”",,,,,,,,,,,,,,
31,Sutta,,,,"SN 22.95, Khandhasaṁyutta, “A Lump of Foam.”",,,,,,,,,,,,,,
31,Sutta,,,,"SN 22.33, Khandhasaṁyutta, “Not Yours (1).”",,,,,,,,,,,,,,
31,Reflection,,4:43,6:50,The way to develop the perception of impermanence is seeing all of the khandhas individually just as they are.,,Impermanence,Knowledge and vision,,,Patience,Determination,,,,,,,
31,,,6:58,7:55,Do you have any suggestions for contemplating the origin of the body?,,Body/form,Birth,,,,,,,,,,,
31,,,17:36,22:56,Is there a special meaning for which simile is compared to which khandha in SN 22.95?,,Similes,,,,Impermanence,Body/form,Feeling,Perception,Volitional formations,,,,
31,Extra tags,,,,,,,,,,Consciousness,,,,,,,,
32,Reading group,,Session,,,,,,,,,,,,,,,,
32,Sutta,,,,"SN 22.87, Khandhasaṁyutta, “Vakkali.”",,,,,,,,,,,,,,
32,Sutta,,,,"SN 22.86, Khandhasaṁyutta, “Anurādha.”",,,,,,,,,,,,,,
32,Reflection,,9:42,11:27,Venerable Vakkali (SN 22.87) used pain to impel himself towards insight.,,Great disciples,Pain,Sickness,Progress of insight,Aggregates,Arahant,Suicide,,,,,,
32,Comment,,12:15,13:09,Venerable Vakkali had immense respect for the Buddha and the Dhamma.,AKc,Great disciples,Respect,Buddha,Dhamma,,,,,,,,,
32,Response,,,,,AKd,Great disciples,Faith,,,,,,,,,,,
32,,,13:13,17:04,Are there other stories similar to Vakkali asking to die outside (SN 22.87)?,AKd;AP,Great disciples,Death,Culture/Natural environment,,Perception of a samaṇa,,,,,,,,
32,Story,,,,Ajahn Mun chooses the place of his death.,AP,Ajahn Mun,Death,Funerals,,,,,,,,,,
32,Story,,,,Ajahn Chah chooses a convenient time to die.,AP,Ajahn Chah,Death,,,,,,,,,,,
32,Reflection,,22:38,25:28,SN 22.86 is a classic exposition of the unapprehendability of the Tathāgata at death.,,Buddha,Death,Non-identification,,Right View,Aggregates,Teaching Dhamma,,,,,,
32,,,25:45,,How would you answer the questions in SN 22.86 for a puthujjana (a person who has not entered the stream of Dhamma)?,AP;AKd,Death,Aggregates,Clinging,,Kamma,Views,,,,,,,
32,Sutta,,,,SN 44.9: Flame blown by the wind.,,Rebirth,Similes,,,,,,,,,,,
33,Reading group,,Session,,,,,,,,,,,,,,,,
33,Sutta,,,,"SN 22.89, Khandhasaṁyutta, “Khemaka.”",,,,,,,,,,,,,,
33,Sutta,,,,"SN 22.49, Khandhasaṁyutta, “Soṇa (1).”",,,,,,,,,,,,,,
33,,,13:42,14:14,Is there another sutta not spoken by the Buddha in which as many people become enlightened as SN 22.89?,AKd;AP,Great disciples,Teaching Dhamma,Liberation,,,,,,,,,,
33,Reflection,,14:20,15:21,SN 22.89 spells out the difference between the conceit 'I am' and sakkāyaditthi.,,Conceit,Self-identity view,,,,,,,,,,,
33,,,15:22,21:19,"What is the difference between someone who has broken through fetters (self-identity view, etc.) and someone who hasn't as discussed in SN 22.89?",AKd;AP,Fetters,Self-identity view,Conceit,Aggregates,Perception,Not-self,,,,,,,
33,Extra tags,,,,,,Similes,,,,,,,,,,,,
33,Comment,s,21:23,23:04,The source for the nine kinds of conceit.,AKd;AP,Conceit,Sutta,Abhidhamma,,,,,,,,,,
33,Comment,,26:06,26:56,The Buddha's description of a monk who 'does not laud himself and disparage others' (e.g. AN 4.28) sounds similar to SN 22.49.,ACu,Conceit,Humility,,,,,,,,,,,
33,Response,,,,,,,,,,,,,,,,,,
33,,,27:17,35:52,Does volition differ from intention?,AKd;AP,Volition,,,,Pāli,Translation,Kamma,Self-identity view,Skillful qualities,,,,
33,Follow-up,,,,"When we talk about effort, intention, and result in the Vinaya, is cetanā the word for intention?",,Vinaya,Volition,,,,,,,,,,,
33,Follow-up,,,,Saṅkhāra is sometimes translated as volitional formations. How does this differ from cetanā?,,Volitional formations,Translation,Volition,,,,,,,,,,
33,Sutta,,,,"AN 6.63.33: ""Kamma is volition.""",,Kamma,Volition,,,,,,,,,,,
33,,,35:59,37:14,"When Ajahn Chah uses the expression, 'the mind is no longer moving forward, moving backward, nor standing still,' how does this relate to volition?",AP,Ajahn Chah,Nature of mind,Volition,,Self-identity view,Conditionality,,,,,,,
34,Reading group,,0:00,5:35,Background information about the bhikkhu Channa,,Buddha/Biography,,,,Commentaries,Disciplinary transactions,Vinaya,,,,,,
34,Vinaya,,,,"BuPc 12 origin story, BMC 1 p. 419.",,,,,,,,,,,,,,
34,Vinaya,,,,BuPc 71 origin story.,,,,,,,,,,,,,,
34,Vinaya,,,,"BuSs 12 origin story, BMC 1 p. 222.",,,,,,,,,,,,,,
34,Reading,,5:36,14:46,"SN 22.90, Khandhasaṁyutta, “Channa.”",,,,,,,,,,,,,,
34,Reflection,,14:49,16:36,on SN 22.90: Seeing all the khandhas as dukkha.,,Aggregates,Suffering,Not-self,,,,,,,,,,
34,Comment,,16:40,19:15,A critical part of SN 22.90 is Ānanda giving Channa the confidence to believe in himself.,AP,Great disciples,Faith,,,Geography/India,,,,,,,,
34,Append audio,,20:43,21:42,,,,,,,,,,,,,,,
34,Response,s,,,,AKd;ACu;AJoti;AKc,Rapture,,,,,,,,,,,,
34,,o,19:16,20:43,"In SN 12.15, when it says, 'the world depends on a duality,' is that the process of [audio unclear]?",,Views,,,,Self-identity view,Ignorance,,,,,,,
34,,,21:42,22:59,Is there any significance to the elders Channa initially approaches in SN 22.90?,,Great disciples,,,,Commentaries,,,,,,,,
34,Discussion,,23:00,24:02,about why the Buddha imposed the Brahma penalty on Channa.,,Buddha/Biography,Disciplinary transactions,,,,,,,,,Yes,,
35,Reading group,,Session,,,,,,,,,,,,,,,,
35,Sutta,,,,"SN 22.94, Khandhasaṁyutta, “Flowers.”",,,,,,,,,,,,,,
35,Sutta,,,,"SN 22.122, Khandhasaṁyutta, “Virtuous.”",,,,,,,,,,,,,,
35,Teaching,,4:30,8:07,SN 22.94 grounds views about the world in the experience of the aggregates.,,Views,Aggregates,,,Worldly Conditions,Buddha,Similes,,,,,,
35,,,8:10,11:21,Would you be willing to speak about translating saṅkhāra as volitional formations?,,Volitional formations,Translation,,,Aggregates,Volition,Emotion,Feeling,,,,,
35,Follow-up,,,,Do volitional formations include both thought and emotion?,,Volitional formations,Directed thought and evaluation,Emotion,Feeling,,,,,,,,,
35,Comment,,16:10,17:55,SN 22.122 is is stark contrast to the concept of secret teachings in Tibetan Buddhism.,ANy,Teaching Dhamma,Vajrayāna,,,,,,,,,,,
35,Response,,,,,AP,Buddha,Teaching Dhamma,,,,,,,,,,,
35,Sutta,,,,"DN 16.2.25: ""I never taught with a closed fist.""",,,,,,,,,,,,,,
35,Discussion,,17:57,27:14,of how saṅkhāra relates to the other khandhas.,,Volitional formations,Aggregates,,,Consciousness,Volition,Emotion,Feeling,Conditionality,,,,
35,Story,,,,A psychology experiment demonstrating the physical effects of cultural responses to anger.,,Western psychology,Cultural context,Aversion,Emotion,Conditionality,,,,,,,,
35,,,27:14,35:08,Do even involuntary volitional formations below the level of direct awareness produce kamma?,,Volitional formations,Kamma,Volition,,Aversion,,,,,,,,
35,Story,,,,The Dalai Lama suggests that psychologists study virtuous people.,,Dalai Lama,Western psychology,Virtue,,,,,,,,,,
35,Sutta,,,,"AN 3.68: Comparison of greed, hatred, and delusion.",,Unwholesome Roots,,,,,,,,,,,,
35,,,35:08,37:03,Why is greed harder to remove than anger (AN 3.68)?,,Greed,Aversion,,,,,,,,,,,
36,Reading group,,Session,,,,,,,,,,,,,,,,
36,Sutta,,,,"SN 22.53, Khandhasaṁyutta, “Engagement.”",,,,,,,,,,,,,,
36,Sutta,,,,"SN 22.54, Khandhasaṁyutta, “Seeds.”",,,,,,,,,,,,,,
36,Sutta,,,,MN 22.36.,,,,,,,,,,,,,,
36,Sutta,,,,SN 12.64.,,,,,,,,,,,,,,
36,Sutta,,,,Snp 758-759.,,,,,,,,,,,,,,
36,Sutta,,,,SN 12.38.,,,,,,,,,,,,,,
36,Reading,2,,,[Skill in Questions]() p. [349](Skill in Questions p. 534).,,,,,,,,,,,,,,
36,Reading,2,,,Reading about Luang Por Dun (similar to Gifts He Left Behind p. 77).,,,,,,,,,,,,,,
36,Teaching,,6:53,12:22,SN 22.53-54 describe how the aggregates bring consciousness into being and consciousness relies on the aggregates.,,Aggregates,Consciousness,,,Nibbāna,Unestablished consciousness,,,,,,,
36,Sutta,,,,AN 3.76-77: Kamma is the field.,,Kamma,,,,,,,,,,,,
36,Reference,,,,[The Island]() Chapter 8: [Unsupported and Unsupportive](The Island p. 133). ,,,,,,,,,,,,,,
36,Sutta,s,,,DN 11.85 and MN 49.25 refer to unestablished consciousness.,,Unestablished consciousness,,,,,,,,,,,,
36,Reading,,,,MN 22.36.,,Unestablished consciousness,,,,,,,,,,,,
36,Teaching,,24:02,32:03,The Buddha is pointing to something beyond the normal functioning of the mind which is a basis for freedom from all dukkha.,,Nibbāna,Cessation of Suffering,,,Secular Buddhism,Liberation,Feeling,Nature of mind,Aggregates,,,,
36,Reference,,,,[Skill in Questions]() p. [349](Skill in Questions p. 534).,,,,,,,,,,,,,,
36,Indirect quote,,,,Objects of the mind that are likeable or unlikeable|Ajahn Liem,,Ajahn Liem,Moods of the mind,Feeling,Clinging,,,,,,,,,
36,Sutta,,,,AN 5.208: Five reasons for chewing toothwoods.,,,,,,,,,,,,,,
36,,,32:09,34:36,Can the experience of an unpleasant contact be experienced at the level of feeling and perception without going into the reactive state which generates a volitional formation?,,Pain,Contact,Feeling,Perception,,,,,,,,,
36,Extra tags,,,,,,Volitional formations,,,,,,,,,,,,
36,Indirect quote,,,,It's ordinary for light to be bright. It's ordinary for sound to make noise.|Ajahn Dune,,Ajahn Dune,Contact,Sense bases,Seclusion,,,,,,,,,
36,,,34:42,,What is the significance of the introduction of personal pronouns in the last sentences of SN 22.53-54?,,Language,,,,History/Early Buddhism,Conventions,Faith,,,,,,
37,Reading,,Session,,"""The Fount of Wisdom,"" Collected Teachings p. 583-598.",,,,,,,,,,,,,,
37,,,30:28,32:57,Could you say something about watching the mind where the sense objects all meet?,,Mindfulness of mind,Contact,,,,,,,,,,,
38,Reading group,,Session,,,,,,,,,,,,,,,,
38,Sutta,,,,Overview from the Satipaṭṭhāna Sutta (MN 10.40).,,,,,,,,,,,,,,
38,Sutta,,,,"SN 35.232, Saḷāyatanasaṁyutta, “Koṭṭhita.”",,,,,,,,,,,,,,
38,Sutta,,,,"SN 35.26, Saḷāyatanasaṁyutta, “Full Understanding (1).”",,,,,,,,,,,,,,
38,Teaching,,3:29,6:25,The Five Khandhas lead towards understanding and relinquishment of attachment to self; the ayatanas (sense bases) relate to the relinquishment of desire.,,Aggregates,Self-identity view,Sensual desire,,,,,,,,,,
38,Teaching,,6:29,16:07,The meaning of fetter in terms of the sense bases.,,Fetters,,,,Sensual desire,,,,,,,,
38,Sutta,,,,MN 10.40: The sense bases.,,,,,,,,,,,,,,
38,Reading,,,,"SN 35.232, Saḷāyatanasaṁyutta, “Koṭṭhita.”",,,,,,,,,,,,,,
38,,,16:23,,"Is the fetter in terms of the sense bases (SN 35.232) equivalent to gratification, danger, and escape?",,Sense bases,Aspects of Understanding,,,Sensual desire,Benefit/gratification,,,,,,,
38,Comment,,17:04,,There's a sutta (AN 6.61) which likens craving to a seamstress sewing together the sense bases and their objects.,,Craving,Similes,Sense bases,,,,,,,,,,
38,Response,,,,,,,,,,,,,,,,,,
38,,,17:48,18:56,Does craving create a sense of continuity in the mind?,,Craving,,,,Benefit/gratification,Ignorance,,,,Yes,,,
38,,,18:58,19:39,Is yoniso manasikāra like the scissors cutting out desire?,,Appropriate attention,Similes,Craving,,,,,,,Yes,,,
38,,,19:41,23:42,How does craving relate to the Five Khandhas?,,Craving,Aggregates,,,Suffering,Clinging,,,,,,,
38,Indirect quote,,,,You don't have to count the branches as you fall down.|Ajahn Chah,,Ajahn Chah,Dependent origination,Suffering,,,,,,,,,,
38,Comment,,,,"In the Fire Sermon (SN 35.28), desire, hatred, and delusion arise on everything.",AKd,Unwholesome Roots,Clinging,,,,,,,,,,,
38,Teaching,,28:27,30:06,"In SN 35.26, the Buddha describes the cosmological All in terms of the sense bases.",,Nature of the cosmos,,,,Cessation of Suffering,Liberation,,,,,,,
39,Reading group,,Session,,,,,,,,,,,,,,,,
39,Sutta,,,,"SN 35.60, Saḷāyatanasaṁyutta, “The Full Understanding of all Clinging.”",,,,,,,,,,,,,,
39,Sutta,,,,"SN 35.63, Saḷāyatanasaṁyutta, “Migajāla” (1).”",,,,,,,,,,,,,,
39,Sutta,,,,"SN 35.64, Saḷāyatanasaṁyutta, “Migajāla” (2).”",,,,,,,,,,,,,,
39,Sutta,,,,"SN 35.69, Saḷāyatanasaṁyutta, “Upasena.”",,,,,,,,,,,,,,
39,,,9:06,,"What is the distinction between delight, infatuation, and bondage?",,Craving,Clinging,,,Translation,Pāli,,,,,,,
39,Comment,,13:20,14:30,SN 35.63 is one-sided in that it emphasizes the pleasurable rather than the way the mind gets bound up with something that is not pleasurable.,,Sensual desire,Clinging,Aversion,,,,,,,,,,
39,Response,,,,,,Relationships,,,,,,,,,,,,
39,Comment,,19:14,20:37,"SN 35.54 describes a bhikkhu who does not delight in desirable sense objects, but Migajāla delights in the Buddha's words.",AJoti,Dispassion,Gladdening the mind,,,,,,,,,,,
39,Response,,,,,,Pāli,,,,,,,,,,,,
39,,o,20:36,24:35,Delight is to craving as what is to aversion?,AP;ANy;AJoti,Benefit/gratification,Craving,Aversion,,Craving not to become,Sensual desire,,,,,,,
39,Sutta,,,,SN 56.11.4: Taṇhā is the cause of dukkha.,,,,,,,,,,,,,,
39,,,24:35,27:27,What is the significance of asking for a teaching in brief in SN 35.64?,,Teaching Dhamma,,,,,,,,,,,,
39,Indirect quote,,,,"When you pick up one little bit of Dhamma, everything else comes with it as well.|Ajahn Chah",,Ajahn Chah,Dhamma,,,,,,,,,,,
39,Discussion,,30:25,32:04,regarding Upasena being bitten by a snake in SN 35.69.,,Great disciples,,,,Family,,,,,,,,
40,Reading group,,Session,,,,,,,,,,,,,,,,
40,Sutta,,,,"SN 35.70, Saḷāyatanasaṁyutta, “Upavāṇa.”",,,,,,,,,,,,,,
40,Sutta,,,,"SN 35.74, Saḷāyatanasaṁyutta, “Sick (1).”",,,,,,,,,,,,,,
40,Sutta,,,,"SN 35.88, Saḷāyatanasaṁyutta, “Puṇṇa.”",,,,,,,,,,,,,,
40,Sutta,,,,"SN 35.93, Saḷāyatanasaṁyutta, “The Dyad (2).”",,,,,,,,,,,,,,
40,Teaching,,3:29,5:00,SN 35.70 explains that the Dhamma is directly visible whether or not lust is present.,AP;ANy,Sense bases,Sensual desire,Dhamma,,,,,,,,,,
40,,,11:34,19:20,"SN 35.70 and SN 35.74 mention lust. Is aversion, the opposite of lust, implicitly included?",,Sensual desire,Aversion,,,Unwholesome Roots,,,,,,,,
40,Comment,,19:33,21:50,Comparison of Ajahn Lee going to Bangkok with Venerable Puṇṇa going to Sunāparanta (SN 35.88).,,Ajahn Lee Dhammadharo,History/Thai Buddhism,Great disciples,Teaching Dhamma,,,,,,,,,
40,Comment,,,,Ajahn Lee discovered [breath meditation method 2](Breath in Mind p. 15) while coping with a heart attack in the wilderness.,,Ajahn Lee Dhammadharo,Mindfulness of breathing,Sickness,,,,,,,,,,
40,,,25:46,27:38,SN 35.93 shows how the edifice of the mind is based on impermanent phenomena.,,Nature of mind,Impermanence,,,Doctrine-of-self clinging,,,,,,,,
40,Comment,,27:40,,SN 35.93 is a wonderful analysis of the intimacy of nāma-rūpa and consciousness.,,Aggregates,Consciousness,,,,,,,,,,,
40,Response,,,,,,,,,,,,,,,,,,
40,Sutta,-,,,SN 12.67.7: Sheaves of reeds leaning against each other.,,Similes,,,,,,,,,,,,
40,,,28:17,29:57,"When contemplating the impermanence of the sense bases, is it better to focus on any sense base where impermanence comes into focus or stay with a particular sense base?",,Impermanence,Sense bases,Meditation/Techniques,,,,,,,,,,
40,,,30:01,30:45,"In SN 35.93, does intention refer to saṅkhāra?",,Volition,Volitional formations,,,,,,,,,,,
40,,,30:49,36:01,Is there a way to see how mind consciousness arises and disappears?,AP;AJoti,Heart/mind,Consciousness,Impermanence,,,,,,,,,,
41,Reading group,,Session,,,,,,,,,,,,,,,,
41,Sutta,,,,"SN 35.95, Saḷāyatanasaṁyutta, “Māluṅkyaputta.”",,,,,,,,,,,,,,
41,Sutta,,,,"SN 35.96, Saḷāyatanasaṁyutta, “Decline.”",,,,,,,,,,,,,,
41,Sutta,,,,"SN 35.116, Saḷāyatanasaṁyutta, “Going to the End of the World.”",,,,,,,,,,,,,,
41,Sutta,,,,"SN 35.120, Saḷāyatanasaṁyutta, “Sāriputta.”",,,,,,,,,,,,,,
41,Sutta,,,,"SN 35.239, Saḷāyatanasaṁyutta, “The Simile of the Chariot.”",,,,,,,,,,,,,,
41,,,12:12,13:46,"In SN 35.96, is 'the arising of evil, unwholesome states, memories and intentions connected with the fetters' an expansion of the terms craving and clinging?",,Unwholesome Roots,Craving,Clinging,,,,,,,,,,
41,Follow-up,,,,Would the sense base operating without any craving or clinging imply arahantship?,,Sense bases,Craving,Clinging,Arahant,,,,,,,,,
41,,,21:36,23:23,Is there another sutta about reaching the end of the world through travelling?,,Nature of the cosmos,,,,Psychic powers,Liberation,,,,,,,
41,Sutta,,,,SN 2.26: Rohitassa Sutta and Bhikkhu Bodhi's footnote to this sutta.,,,,,,,,,,,,,,
41,Reflection,,31:05,32:23,"Restraint is not constraint, but is the basis for happiness and joy.",,Sense restraint,Happiness,,,Right Effort,,,,,,,Sense restraint,80
41,Cut audio,r,0:04.5,0:27,,,,,,,,,,,,,,,
41,,,32:27,38:03,How can one set an effective intention to get up when one is very tired when going to sleep?,AP;ACu;AJoti,Devotion to wakefulness,,,,Posture/Walking,Conditionality,Chanting,Habits,Ajahn Chah,,,,
42,Reading group,,Session,,,,,,,,,,,,,,,,
42,Sutta,,,,"SN 35.127, Saḷāyatanasaṁyutta, “Bhāradvāja.”",,,,,,,,,,,,,,
42,Sutta,,,,"SN 35.135, Saḷāyatanasaṁyutta, “The Opportunity.”",,,,,,,,,,,,,,
42,Sutta,,,,"SN 35.153, Saḷāyatanasaṁyutta, “Is There a Method?.”",,,,,,,,,,,,,,
42,Sutta,,,,"SN 35.155, Saḷāyatanasaṁyutta, “A Speaker on the Dhamma.”",,,,,,,,,,,,,,
42,,,7:52,10:18,"Is there a place in the suttas where a bhikkhu asks, 'How does one not grasp at the signs and features?' and the Buddha replies with the Four Foundations of Mindfulness?",AP;AKd,Sense restraint,Right Mindfulness,,,Appropriate attention,,,,,,,,
42,,,10:21,15:52,"In order to guard the sense doors continually, is it necessary to find a sense of ease in the body to serve as an anchor?",,Sense restraint,Tranquility,,,Mindfulness,Right Effort,,,,,,,
42,Sutta,,,,"SN 36.6, The Dart: An undeveloped person knows no escape from dukkha other than sensual pleasure.",,,,,,,,,,,,,,
42,Story,,,,Ajahn Chah resolves not to look up for three months.,,Ajahn Chah,Sense restraint,Sensual desire,,,,,,,,,,
42,Follow-up,,,,What is beneficial as opposed to just looking down?,,Sense restraint,Conditionality,Concentration,Unification,,,,,,,,,
42,,,24:28,27:46,Does SN 35.153 indicate that keeping an eye on the mind and knowing when defilements are present lead all the way to the final goal?,,Mindfulness of mind,Unwholesome Roots,Liberation,,,,,,,,,,
42,Story,,,,A monk logs hours of meditation but is frustrated with the results.,,Meditation/Results,,,,,,,,,,,,
42,Follow-up,,,,Does this mean that you can't just apply a single skill without investigating whether it is actually helping?,,Meditation/Techniques,Right Effort,,,,,,,,,,,
42,Reflection,,29:36,30:40,"SN 35.155 makes it beautifully clear what the Buddha praises: disenchantment, dispassion, and cessation.",,Disenchantment,Dispassion,Cessation,,,,,,,,,,
43,Reading group,,Session,,,,,,,,,,,,,,,,
43,Sutta,,,,"SN 35.235, Saḷāyatanasaṁyutta, “The Exposition on Burning.”",,,,,,,,,,,,,,
43,Sutta,,,,"SN 35.238, Saḷāyatanasaṁyutta, “The Simile of the Vipers.”",,,,,,,,,,,,,,
43,Sutta,,,,"SN 35.241, Saḷāyatanasaṁyutta, “The Simile of the Great Log (1).”",,,,,,,,,,,,,,
43,Sutta,,,,"SN 35.231, Saḷāyatanasaṁyutta, “The Milk-Sap Tree.”",,,,,,,,,,,,,,
43,Sutta,,,,"SN 35.234, Saḷāyatanasaṁyutta, “Udāyī.”",,,,,,,,,,,,,,
43,,,7:16,8:07,"There's a tradition that if one keeps the Five Precepts, one stays in the human realm. SN 35.235 implies that if one's senses are unrestrained, one could end up in the lower realms. Any thoughts?",AP;AKd,Five Precepts,Human,Sense restraint,Hell,Death,Conditionality,,,,,,,
43,,,8:07,10:31,"SN 35.235 contains the phrase, 'grasp the sign through the features.' Does this differ from the more frequent 'signs or features?'",AP;AKd,Sense bases,Sense restraint,,,Sensual desire,Commentaries,,,,,,,
43,Story,,10:33,10:54,A monk worried about his robe takes rebirth an insect in his robe.,AJoti;AP,Robes,Restlessness and worry,Rebirth,Animal,,,,,,,,,
43,Commentary,,,,Dhamma Verses Commentary p. 832.,,,,,,,,,,,,,,
43,Comment,,27:39,28:46,SN 35.231 mentions that sense objects do not obsess the mind [of an arahant] rather than one not experiencing things.,ACu,Sense bases,Arahant,Clinging,,,,,,,,,,
43,Response,,,,,AP;ANy,Mahāyāna,,,,,,,,,,,,
44,Reading group,,Session,,,,,,,,,,,,,,,,
44,Sutta,,,,"SN 35.243, Saḷāyatanasaṁyutta, “Exposition on the Corrupted.”",,,,,,,,,,,,,,
44,Sutta,,,,"SN 35.246, Saḷāyatanasaṁyutta, “The Simile of the Lute.”",,,,,,,,,,,,,,
44,Sutta,,,,"SN 35.247, Saḷāyatanasaṁyutta, “The Simile of the Six Animals.”",,,,,,,,,,,,,,
44,,,11:20,14:08,"Does SN 35.243 imply that as long as one is not an arahant, one is overwhelmed by sense objects?",,Arahant,Sense bases,,,Feeling,Teaching Dhamma,,,,,,,
44,Comment,,,,Bhante Gunaratana points out that mindfulness is not an Awakening Factor until it is 100% continuous.,AJoti,Bhante Gunaratana,Mindfulness,Factors of Awakening,,,,,,,,,,
44,Sutta,,,,SN 56.33: Tossing up a stick.,,Rebirth,Similes,,,,,,,,,,,
44,,,14:39,15:26,Was it ever clear what kind of back condition the Buddha had?,,Buddha/Biography,Sickness,,,Ageing,Ascetic practices,,,,,,,
44,,,21:05,23:18,"In SN 35.246, why did the king become unhappy with the lute?",,Similes,,,,Self-identity view,Aggregates,Spiritual search,,,,,,
44,,,23:20,24:03,"In SN 35.246, does 'to the extent there is a range for [the Five Aggregates]' mean everything that we might experience?",,Aggregates,,,,Proliferation,,,,,,,,
44,,,24:09,26:31,What is a useful way to hold the image of beating the bull that wanders into the barley field in SN 35.246?,AP;ACu,Similes,Sense restraint,,,Contentment,Tranquility,Conscience and prudence,,,,,,
<---->,,,,,,,,,,,,,,,,,,,
45,Reading,,Session,,"Bhante Gunaratana, The Four Foundations of Mindfulness in Plain English, Chapter 12: Factors of Enlightenment.",,,,,,,,,,,,,,
46,Reading group,,Session,,,,,,,,,,,,,,,,
46,Reading,2,,,"Bhikkhu Bodhi, In the Buddha's Words, p. 261.",,,,,,,,,,,,,,
46,Reading,2,,,"Ṭhānissaro Bhikkhu, Wings to Awakening, Chapter II.B.",,,,,,,,,,,,,,
